host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
110,22,none,8,10,8/10,8
110,47,none,8,10,8/10,8
110,603,trans,10,10,10/10,10
110,71,complex,2,10,2/10,8
110,78,complex,3,10,3/10,10
110,78,trans,6,10,6/10,10
216,71,complex,2,10,2/10,10
22,47,none,10,10,10/10,10
249,71,none,1,10,1/10,10
285,71,none,3,10,3/10,10
309,554,complex,1,10,1/10,10
309,554,none,2,10,2/10,10
391,522,complex,1,10,1/10,10
392,482,none,8,10,8/10,8
392,554,none,8,10,8/10,9
392,6,none,8,10,8/10,8
392,71,none,8,10,8/10,10
392,71,trans,1,10,1/10,10
482,522,none,1,10,1/10,10
482,522,trans,9,10,9/10,10
482,554,complex,1,10,1/10,10
482,554,none,8,10,8/10,10
482,6,none,8,10,8/10,8
482,71,none,7,10,7/10,7
522,391,trans,9,10,9/10,10
554,309,trans,7,10,7/10,10
554,392,trans,1,10,1/10,9
554,482,trans,1,10,1/10,10
554,6,none,9,10,9/10,10
554,6,trans,1,10,1/10,10
554,71,none,8,10,8/10,9
554,71,trans,1,10,1/10,9
554,88,none,1,10,1/10,10
554,88,trans,9,10,9/10,10
6,71,none,8,10,8/10,8
71,110,trans,6,10,6/10,8
71,216,trans,8,10,8/10,10
71,22,trans,10,10,10/10,10
71,249,trans,9,10,9/10,10
71,285,trans,7,10,7/10,10
71,392,trans,1,10,1/10,10
71,47,trans,10,10,10/10,10
78,110,trans,1,10,1/10,10
88,13,trans,10,10,10/10,10
