host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,50,complex,1,10,1/10,10
102,649,complex,1,10,1/10,10
102,649,trans,9,10,9/10,10
109,427,trans,10,10,10/10,10
132,280,none,10,10,10/10,10
132,364,none,6,10,6/10,6
132,424,trans,8,10,8/10,8
132,488,complex,2,10,2/10,10
132,488,trans,8,10,8/10,10
132,99,complex,2,10,2/10,10
132,99,trans,8,10,8/10,10
258,771,trans,10,10,10/10,10
280,109,trans,10,10,10/10,10
280,364,none,6,10,6/10,10
280,364,trans,4,10,4/10,10
280,468,trans,10,10,10/10,10
285,488,complex,1,10,1/10,10
343,488,none,1,10,1/10,9
343,50,none,9,10,9/10,9
343,52,none,9,10,9/10,10
343,996,none,9,10,9/10,9
363,364,none,3,10,3/10,9
363,425,none,9,10,9/10,10
364,363,trans,6,10,6/10,9
364,425,none,3,10,3/10,10
364,425,trans,7,10,7/10,10
424,99,none,8,10,8/10,10
425,363,trans,1,10,1/10,10
468,84,trans,10,10,10/10,10
488,285,trans,9,10,9/10,10
488,343,trans,8,10,8/10,9
488,50,none,1,10,1/10,9
488,50,trans,8,10,8/10,9
488,52,none,1,10,1/10,10
488,52,trans,9,10,9/10,10
488,996,none,1,10,1/10,9
488,996,trans,8,10,8/10,9
50,102,trans,9,10,9/10,10
50,231,trans,10,10,10/10,10
50,52,none,9,10,9/10,10
50,909,none,1,10,1/10,10
50,909,trans,9,10,9/10,10
50,996,none,10,10,10/10,10
52,343,trans,1,10,1/10,10
52,50,trans,1,10,1/10,10
52,871,trans,10,10,10/10,10
52,996,none,9,10,9/10,10
52,996,trans,1,10,1/10,10
84,258,trans,10,10,10/10,10
99,424,trans,2,10,2/10,10
