host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,137,none,6,10,6/10,10
10,147,trans,10,10,10/10,10
10,160,none,6,10,6/10,6
116,292,none,5,10,5/10,10
116,292,trans,4,10,4/10,10
137,10,trans,4,10,4/10,10
137,160,none,7,10,7/10,10
137,90,none,5,10,5/10,10
137,90,trans,5,10,5/10,10
160,116,trans,9,10,9/10,9
160,137,trans,3,10,3/10,10
160,240,trans,10,10,10/10,10
160,292,trans,6,10,6/10,6
160,357,trans,10,10,10/10,10
183,562,none,8,10,8/10,9
183,562,trans,1,10,1/10,9
240,183,trans,10,10,10/10,10
240,562,trans,9,10,9/10,9
292,116,trans,1,10,1/10,10
90,203,trans,10,10,10/10,10
