None	292	0.000000
292	193	0.525972
292	321	1.131610
292	292	1.692143
193	401	1.844068
193	16	1.979599
16	232	2.833477
401	112	3.096270
401	401	4.327571
232	176	4.541945
321	321	5.234564
112	285	5.917963
176	46	5.948453
112	591	6.283672
232	440	6.513486
285	285	6.567934
440	770	6.604950
16	550	7.045461
112	840	7.049661
550	49	7.080848
46	229	7.143422
46	658	7.364655
550	478	7.838646
49	49	7.847222
591	591	8.207920
229	61	8.258950
61	238	8.756315
478	478	8.943906
550	817	9.040202
658	658	9.054169
61	230	9.203316
46	46	9.315575
176	369	9.358653
193	189	9.402587
369	165	9.440719
238	238	9.468546
440	440	9.506079
230	52	9.725194
52	67	9.857442
369	369	9.859681
