None	210	0.000000
210	8	0.034799
210	75	1.406479
75	11	1.505770
210	210	1.578967
75	10	2.683957
10	759	3.128175
10	859	3.473911
10	548	3.843098
8	133	4.548910
11	219	4.786799
10	277	4.894594
759	427	4.922977
8	50	4.932384
10	37	4.974404
427	117	4.994436
11	16	5.172359
16	652	5.450234
11	11	5.572317
8	8	5.704932
50	725	5.744431
759	438	5.756389
117	96	5.847975
96	96	6.227799
50	50	6.483632
10	109	6.561769
16	178	6.629865
548	453	6.749721
10	528	6.794637
10	358	6.970212
759	179	7.259049
16	676	7.300577
859	859	7.353794
10	55	7.538756
16	21	7.566709
453	453	7.619028
759	834	7.712038
179	218	7.958567
676	676	7.986139
16	264	8.156303
37	7	8.381069
10	68	8.574706
264	984	8.576697
178	211	8.659177
21	617	9.039077
834	834	9.107342
75	177	9.128558
427	582	9.170924
264	264	9.182694
10	745	9.269764
7	551	9.322563
10	181	9.420763
133	14	9.515686
7	271	9.625777
7	819	9.640253
16	42	9.672319
21	126	9.707404
10	500	9.754854
55	55	9.811549
358	358	9.811719
126	63	9.837748
