host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
166,238,none,7,10,7/10,7
166,336,none,4,10,4/10,7
166,673,none,6,10,6/10,9
238,336,none,4,10,4/10,8
238,673,none,7,10,7/10,10
238,673,trans,1,10,1/10,10
238,686,none,2,10,2/10,10
238,686,trans,8,10,8/10,10
336,166,trans,3,10,3/10,7
336,238,trans,4,10,4/10,8
336,484,trans,10,10,10/10,10
336,522,complex,1,10,1/10,10
336,522,none,1,10,1/10,10
336,522,trans,8,10,8/10,10
336,643,complex,7,10,7/10,10
336,643,trans,3,10,3/10,10
336,673,none,4,10,4/10,9
336,673,trans,5,10,5/10,9
522,924,trans,10,10,10/10,10
643,591,trans,10,10,10/10,10
643,756,trans,10,10,10/10,10
643,816,none,1,10,1/10,10
643,816,trans,9,10,9/10,10
673,166,trans,3,10,3/10,9
673,238,trans,2,10,2/10,10
