host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
105,206,complex,4,10,4/10,10
121,57,none,4,10,4/10,10
121,57,trans,1,10,1/10,10
121,65,none,5,10,5/10,6
121,65,trans,1,10,1/10,6
206,105,trans,6,10,6/10,10
206,39,complex,3,10,3/10,10
224,251,none,9,10,9/10,9
224,65,none,2,10,2/10,8
251,65,none,2,10,2/10,8
268,22,trans,10,10,10/10,10
268,281,trans,10,10,10/10,10
268,84,complex,3,10,3/10,10
268,84,none,3,10,3/10,10
39,206,trans,7,10,7/10,10
440,84,none,4,10,4/10,10
466,648,none,2,10,2/10,9
466,648,trans,7,10,7/10,9
466,84,complex,3,10,3/10,10
466,84,none,1,10,1/10,10
466,868,none,2,10,2/10,7
466,868,trans,5,10,5/10,7
57,121,trans,5,10,5/10,10
57,65,complex,1,10,1/10,10
57,65,none,5,10,5/10,10
57,65,trans,4,10,4/10,10
578,57,trans,9,10,9/10,9
578,704,complex,1,10,1/10,10
578,704,trans,9,10,9/10,10
578,84,none,10,10,10/10,10
648,868,none,6,10,6/10,10
648,868,trans,3,10,3/10,10
65,224,trans,6,10,6/10,8
65,251,trans,6,10,6/10,8
84,1,trans,10,10,10/10,10
84,268,trans,4,10,4/10,10
84,39,trans,10,10,10/10,10
84,440,trans,6,10,6/10,10
84,466,trans,6,10,6/10,10
84,91,none,2,10,2/10,10
84,91,trans,8,10,8/10,10
868,648,trans,1,10,1/10,10
