host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,130,trans,10,10,10/10,10
102,438,complex,2,10,2/10,9
102,453,none,9,10,9/10,10
102,584,complex,2,10,2/10,10
102,584,trans,8,10,8/10,10
102,859,trans,10,10,10/10,10
102,873,trans,10,10,10/10,10
102,96,trans,10,10,10/10,10
163,124,trans,10,10,10/10,10
163,203,trans,10,10,10/10,10
163,28,trans,10,10,10/10,10
163,324,trans,10,10,10/10,10
277,676,none,1,10,1/10,10
277,894,trans,10,10,10/10,10
373,69,none,9,10,9/10,9
438,102,trans,7,10,7/10,9
438,163,trans,10,10,10/10,10
438,373,trans,10,10,10/10,10
438,453,trans,10,10,10/10,10
438,676,complex,1,10,1/10,10
438,676,none,9,10,9/10,10
438,69,trans,10,10,10/10,10
453,102,trans,1,10,1/10,10
453,270,trans,10,10,10/10,10
453,616,trans,10,10,10/10,10
676,277,trans,9,10,9/10,10
676,736,complex,2,10,2/10,10
676,736,trans,8,10,8/10,10
873,153,trans,10,10,10/10,10
873,96,none,8,10,8/10,8
96,307,trans,10,10,10/10,10
96,377,trans,10,10,10/10,10
