host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
117,159,none,10,10,10/10,10
117,269,none,2,10,2/10,10
117,269,trans,8,10,8/10,10
117,362,trans,10,10,10/10,10
117,830,trans,10,10,10/10,10
117,985,trans,7,10,7/10,7
122,495,complex,1,10,1/10,10
131,301,none,7,10,7/10,7
131,441,none,1,10,1/10,10
131,441,trans,9,10,9/10,10
134,96,none,10,10,10/10,10
183,862,none,9,10,9/10,10
184,183,trans,9,10,9/10,9
184,862,trans,10,10,10/10,10
19,55,complex,3,10,3/10,10
204,348,trans,10,10,10/10,10
204,67,complex,1,10,1/10,10
211,148,trans,10,10,10/10,10
211,289,none,9,10,9/10,9
211,450,trans,10,10,10/10,10
211,522,none,10,10,10/10,10
269,985,none,7,10,7/10,10
269,985,trans,3,10,3/10,10
275,785,complex,1,10,1/10,10
275,785,none,3,10,3/10,10
289,522,none,9,10,9/10,9
297,910,complex,1,10,1/10,10
310,404,none,9,10,9/10,9
310,496,none,6,10,6/10,6
310,507,complex,1,10,1/10,10
310,507,none,9,10,9/10,10
310,53,complex,1,10,1/10,9
310,53,none,7,10,7/10,9
310,594,none,6,10,6/10,6
310,651,none,10,10,10/10,10
310,67,none,6,10,6/10,6
310,74,none,6,10,6/10,6
310,822,none,5,10,5/10,7
310,910,none,6,10,6/10,6
322,495,none,9,10,9/10,9
322,785,none,2,10,2/10,9
322,88,none,9,10,9/10,10
348,20,trans,10,10,10/10,10
35,55,complex,1,10,1/10,10
370,11,trans,10,10,10/10,10
370,55,none,6,10,6/10,9
370,55,trans,3,10,3/10,9
370,631,none,5,10,5/10,8
370,631,trans,3,10,3/10,8
385,88,none,2,10,2/10,10
385,95,none,10,10,10/10,10
404,507,none,9,10,9/10,9
404,53,none,6,10,6/10,8
404,651,none,9,10,9/10,9
404,822,none,4,10,4/10,7
404,87,trans,10,10,10/10,10
421,441,none,2,10,2/10,10
441,34,trans,10,10,10/10,10
441,421,trans,8,10,8/10,10
441,82,trans,10,10,10/10,10
495,122,trans,9,10,9/10,10
495,785,complex,1,10,1/10,10
495,785,none,2,10,2/10,10
495,88,none,10,10,10/10,10
496,507,none,6,10,6/10,6
496,53,none,8,10,8/10,8
496,594,none,10,10,10/10,10
496,651,none,6,10,6/10,6
496,67,none,10,10,10/10,10
496,74,none,10,10,10/10,10
496,822,none,7,10,7/10,7
496,910,none,10,10,10/10,10
5,744,trans,10,10,10/10,10
507,108,trans,10,10,10/10,10
507,319,trans,10,10,10/10,10
507,53,none,7,10,7/10,9
507,594,none,6,10,6/10,6
507,651,none,10,10,10/10,10
507,67,none,6,10,6/10,6
507,74,none,6,10,6/10,6
507,822,none,5,10,5/10,7
507,910,none,6,10,6/10,6
53,310,trans,1,10,1/10,9
53,404,trans,2,10,2/10,8
53,507,trans,2,10,2/10,9
53,594,none,8,10,8/10,8
53,651,none,7,10,7/10,9
53,651,trans,2,10,2/10,9
53,67,none,8,10,8/10,8
53,74,none,8,10,8/10,8
53,822,complex,2,10,2/10,10
53,822,none,4,10,4/10,10
53,822,trans,2,10,2/10,10
53,910,none,8,10,8/10,8
55,117,trans,10,10,10/10,10
55,134,trans,10,10,10/10,10
55,159,trans,10,10,10/10,10
55,19,trans,7,10,7/10,10
55,212,trans,10,10,10/10,10
55,35,trans,9,10,9/10,10
55,631,none,7,10,7/10,8
55,631,trans,1,10,1/10,8
55,74,complex,1,10,1/10,7
55,787,trans,10,10,10/10,10
55,96,trans,10,10,10/10,10
581,639,none,10,10,10/10,10
581,77,none,10,10,10/10,10
594,128,trans,10,10,10/10,10
594,131,trans,10,10,10/10,10
594,301,trans,10,10,10/10,10
594,651,none,6,10,6/10,6
594,67,none,10,10,10/10,10
594,74,none,10,10,10/10,10
594,792,trans,10,10,10/10,10
594,822,none,7,10,7/10,7
594,910,none,10,10,10/10,10
617,785,none,6,10,6/10,6
639,77,none,10,10,10/10,10
651,67,none,6,10,6/10,6
651,74,none,6,10,6/10,6
651,822,none,5,10,5/10,7
651,910,none,6,10,6/10,6
67,204,trans,9,10,9/10,10
67,211,trans,10,10,10/10,10
67,289,trans,10,10,10/10,10
67,522,trans,10,10,10/10,10
67,581,trans,10,10,10/10,10
67,617,trans,10,10,10/10,10
67,639,trans,10,10,10/10,10
67,74,none,10,10,10/10,10
67,77,trans,10,10,10/10,10
67,785,complex,2,10,2/10,10
67,785,trans,8,10,8/10,10
67,822,none,7,10,7/10,7
67,910,none,10,10,10/10,10
74,370,trans,10,10,10/10,10
74,5,trans,10,10,10/10,10
74,55,trans,6,10,6/10,7
74,631,trans,6,10,6/10,6
74,822,none,7,10,7/10,7
74,910,none,10,10,10/10,10
785,275,trans,6,10,6/10,10
785,322,trans,7,10,7/10,9
785,495,trans,7,10,7/10,10
785,88,none,2,10,2/10,10
785,88,trans,8,10,8/10,10
822,184,trans,10,10,10/10,10
822,310,trans,2,10,2/10,7
822,404,trans,3,10,3/10,7
822,507,trans,2,10,2/10,7
822,53,trans,2,10,2/10,10
822,651,trans,2,10,2/10,7
822,910,none,7,10,7/10,7
862,183,trans,1,10,1/10,10
88,322,trans,1,10,1/10,10
88,385,trans,8,10,8/10,10
88,75,trans,10,10,10/10,10
88,95,none,2,10,2/10,10
88,95,trans,8,10,8/10,10
910,297,trans,9,10,9/10,10
