host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
163,1000_to_1099,1049.5,10,10,1,1,1.6323573,1.6323573,1.316584,4.210026,2.0368982,2.0368982,1.6323573,1.6323573,1.316584,4.210026,2.0368982,2.0368982,1,0,0,0,0,0
209,1000_to_1099,1049.5,10,10,2,5,4.743559899999999,4.257273222222222,4.912133,14.251481000000002,6.791296377777778,5.960091611111111,4.743559899999999,4.257273222222222,4.912133,14.251481000000002,6.791296377777778,5.960091611111111,0.9,0.1,0,0,0,0
214,1000_to_1099,1049.5,10,10,1,8,0.8981980999999999,0.8981980999999999,0.889944,2.097016,0.9252473555555556,0.9252473555555556,0.8981980999999999,0.8981980999999999,0.889944,2.097016,0.9252473555555556,0.9252473555555556,1,0,0,0,0,0
266,1000_to_1099,1049.5,10,10,1,3,0.014453799999999998,0.014453799999999998,0.012771,0.037156,0.015072355555555556,0.015072355555555556,0.014453799999999998,0.014453799999999998,0.012771,0.037156,0.015072355555555556,0.015072355555555556,1,0,0,0,0,0
315,1000_to_1099,1049.5,10,10,1,6,0.5795456999999999,0.5795456999999999,0.444206,1.357512,0.9473482888888889,0.9473482888888889,0.5795456999999999,0.5795456999999999,0.444206,1.357512,0.9473482888888889,0.9473482888888889,1,0,0,0,0,0
322,1000_to_1099,1049.5,10,10,1,5,3.3206864000000005,3.3206864000000005,3.911105,9.11736,5.567264844444445,5.567264844444445,3.3206864000000005,3.3206864000000005,3.911105,9.11736,5.567264844444445,5.567264844444445,1,0,0,0,0,0
327,1000_to_1099,1049.5,10,10,3,3,7.7091892,2.0765341428571427,10.844778999999999,19.824205,9.99239128888889,3.012575619047619,7.7091892,2.0765341428571427,10.844778999999999,19.824205,9.99239128888889,3.012575619047619,0.7,0.2,0.1,0,0,0
53,1000_to_1099,1049.5,10,10,1,4,0.4666785,0.4666785,0.435138,1.014489,0.5246749555555555,0.5246749555555555,0.4666785,0.4666785,0.435138,1.014489,0.5246749555555555,0.5246749555555555,1,0,0,0,0,0
530,1000_to_1099,1049.5,10,10,1,1,0.9561044000000001,0.9561044000000001,0.656661,2.029889,1.1770642666666666,1.1770642666666666,0.9561044000000001,0.9561044000000001,0.656661,2.029889,1.1770642666666666,1.1770642666666666,1,0,0,0,0,0
584,1000_to_1099,1049.5,10,10,1,1,4.2435244,4.2435244,6.045584,12.340357999999998,7.451878088888889,7.451878088888889,4.2435244,4.2435244,6.045584,12.340357999999998,7.451878088888889,7.451878088888889,1,0,0,0,0,0
688,1000_to_1099,1049.5,10,10,1,2,3.4274363,3.4274363,3.202227,9.083539000000002,5.496563444444445,5.496563444444445,3.4274363,3.4274363,3.202227,9.083539000000002,5.496563444444445,5.496563444444445,1,0,0,0,0,0
834,1000_to_1099,1049.5,10,10,1,5,0.88172,0.88172,1.109417,2.3587290000000003,1.2622674222222223,1.2622674222222223,0.88172,0.88172,1.109417,2.3587290000000003,1.2622674222222223,1.2622674222222223,1,0,0,0,0,0
867,1000_to_1099,1049.5,10,10,5,8,6.5500979,2.0147543333333333,6.71624,17.45146,10.768778244444444,3.6412973333333336,6.5500979,2.0147543333333333,6.71624,17.45146,10.768778244444444,3.6412973333333336,0.3,0.3,0.2,0.1,0.1,0
910,1000_to_1099,1049.5,10,10,1,7,3.6843654,3.6843654,2.986806,7.557314000000002,4.816787866666667,4.816787866666667,3.6843654,3.6843654,2.986806,7.557314000000002,4.816787866666667,4.816787866666667,1,0,0,0,0,0
935,1000_to_1099,1049.5,10,10,1,1,0.14478090000000002,0.14478090000000002,0.215475,0.51495,0.21926402222222222,0.21926402222222222,0.14478090000000002,0.14478090000000002,0.215475,0.51495,0.21926402222222222,0.21926402222222222,1,0,0,0,0,0
163,1100_to_1199,1149.5,10,10,1,1,0.7129700999999999,0.7129700999999999,0.849705,1.8958329999999999,1.1458850888888887,1.1458850888888887,0.7129700999999999,0.7129700999999999,0.849705,1.8958329999999999,1.1458850888888887,1.1458850888888887,1,0,0,0,0,0
209,1100_to_1199,1149.5,10,10,2,6,4.687247000000001,4.621439333333334,3.752116,8.710683000000001,5.815221955555556,5.638337388888889,4.687247000000001,4.621439333333334,3.752116,8.710683000000001,5.815221955555556,5.638337388888889,0.9,0.1,0,0,0,0
214,1100_to_1199,1149.5,10,10,1,8,0.9622092999999999,0.9622092999999999,1.045836,1.8978620000000002,1.0814684222222222,1.0814684222222222,0.9622092999999999,0.9622092999999999,1.045836,1.8978620000000002,1.0814684222222222,1.0814684222222222,1,0,0,0,0,0
