host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
101,106,trans,10,10,10/10,10
101,321,none,6,10,6/10,6
101,376,none,7,10,7/10,8
101,376,trans,1,10,1/10,8
101,435,none,8,10,8/10,10
101,435,trans,2,10,2/10,10
101,494,trans,10,10,10/10,10
101,510,none,6,10,6/10,6
101,550,none,6,10,6/10,10
101,60,trans,10,10,10/10,10
101,648,none,9,10,9/10,10
101,648,trans,1,10,1/10,10
106,168,none,2,10,2/10,10
106,168,trans,8,10,8/10,10
321,340,trans,10,10,10/10,10
321,435,none,6,10,6/10,6
321,510,none,10,10,10/10,10
321,550,none,10,10,10/10,10
321,648,none,6,10,6/10,6
340,447,trans,10,10,10/10,10
340,765,trans,10,10,10/10,10
340,85,trans,10,10,10/10,10
376,435,none,8,10,8/10,10
376,550,none,5,10,5/10,7
376,648,none,8,10,8/10,8
435,376,trans,2,10,2/10,10
435,510,none,6,10,6/10,6
435,550,none,6,10,6/10,8
435,648,none,9,10,9/10,9
510,135,trans,10,10,10/10,10
510,383,trans,10,10,10/10,10
510,550,none,10,10,10/10,10
510,648,none,6,10,6/10,6
550,101,trans,4,10,4/10,10
550,376,trans,2,10,2/10,7
550,435,trans,2,10,2/10,8
550,648,none,6,10,6/10,9
550,648,trans,3,10,3/10,9
648,67,trans,10,10,10/10,10
