host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
159,221,complex,6,10,6/10,10
176,272,complex,1,10,1/10,9
176,272,none,3,10,3/10,9
176,409,none,5,10,5/10,10
176,409,trans,4,10,4/10,10
176,651,none,2,10,2/10,10
176,651,trans,8,10,8/10,10
221,159,trans,4,10,4/10,10
221,272,complex,1,10,1/10,8
272,176,trans,5,10,5/10,9
272,221,trans,7,10,7/10,8
272,230,trans,10,10,10/10,10
272,409,complex,3,10,3/10,6
272,409,none,1,10,1/10,6
272,409,trans,2,10,2/10,6
409,176,trans,1,10,1/10,10
