host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
103,1000_to_1099,1049.5,10,10,1,5,2.9270436,2.9270436,3.523001,6.617518,3.522517644444444,3.522517644444444,2.9270436,2.9270436,3.523001,6.617518,3.522517644444444,3.522517644444444,1,0,0,0,0,0
120,1000_to_1099,1049.5,10,10,1,9,0.22850630000000005,0.22850630000000005,0.142601,0.5605089999999999,0.3159278,0.3159278,0.22850630000000005,0.22850630000000005,0.142601,0.5605089999999999,0.3159278,0.3159278,1,0,0,0,0,0
155,1000_to_1099,1049.5,10,10,1,1,1.1178274,1.1178274,0.667989,2.661367,1.8807674222222222,1.8807674222222222,1.1178274,1.1178274,0.667989,2.661367,1.8807674222222222,1.8807674222222222,1,0,0,0,0,0
160,1000_to_1099,1049.5,10,10,1,6,2.9367866,2.9367866,2.942148,6.900472000000001,4.596564933333333,4.596564933333333,2.9367866,2.9367866,2.942148,6.900472000000001,4.596564933333333,4.596564933333333,1,0,0,0,0,0
188,1000_to_1099,1049.5,10,10,1,1,4.004581899999999,4.004581899999999,3.722299,10.428273,5.764956866666666,5.764956866666666,4.004581899999999,4.004581899999999,3.722299,10.428273,5.764956866666666,5.764956866666666,1,0,0,0,0,0
233,1000_to_1099,1049.5,10,10,2,3,10.5979094,8.268309875000002,12.477077999999999,26.003679999999996,14.852230844444444,11.34546225,10.5979094,8.268309875000002,12.477077999999999,26.003679999999996,14.852230844444444,11.34546225,0.8,0.2,0,0,0,0
268,1000_to_1099,1049.5,10,10,3,3,4.3428617,2.1292434,3.439736,9.196181,6.834583311111111,3.3364618,4.3428617,2.1292434,3.439736,9.196181,6.834583311111111,3.3364618,0.5,0.3,0.2,0,0,0
273,1000_to_1099,1049.5,10,10,1,5,1.6581328,1.6581328,1.4460899999999999,4.1874579999999995,2.5554780888888886,2.5554780888888886,1.6581328,1.6581328,1.4460899999999999,4.1874579999999995,2.5554780888888886,2.5554780888888886,1,0,0,0,0,0
295,1000_to_1099,1049.5,10,10,1,6,1.009647,1.009647,0.922234,2.4089470000000004,1.7173294666666667,1.7173294666666667,1.009647,1.009647,0.922234,2.4089470000000004,1.7173294666666667,1.7173294666666667,1,0,0,0,0,0
363,1000_to_1099,1049.5,10,10,1,4,0.1924048,0.1924048,0.192974,0.42299400000000004,0.2464564888888889,0.2464564888888889,0.1924048,0.1924048,0.192974,0.42299400000000004,0.2464564888888889,0.2464564888888889,1,0,0,0,0,0
