host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5
124,1000_to_1099,1049.5,10,10,1,6,0.5612216,0.5612216,1.442689,2.1207380000000002,0.8220849333333333,0.8220849333333333,0.5612216,0.5612216,1.442689,2.1207380000000002,0.8220849333333333,0.8220849333333333,1,0,0,0,0
149,1000_to_1099,1049.5,10,10,2,2,0.4172091,0.207382125,0.575659,1.2210070000000002,0.6011227777777778,0.30290875,0.4172091,0.207382125,0.575659,1.2210070000000002,0.6011227777777778,0.30290875,0.8,0.2,0,0,0
161,1000_to_1099,1049.5,10,10,1,1,1.7014808000000001,1.7014808000000001,2.143247,3.9738030000000006,2.259529911111111,2.259529911111111,1.7014808000000001,1.7014808000000001,2.143247,3.9738030000000006,2.259529911111111,2.259529911111111,1,0,0,0,0
17,1000_to_1099,1049.5,10,10,1,6,0.3428913,0.3428913,0.34662000000000004,0.890984,0.49725851111111113,0.49725851111111113,0.3428913,0.3428913,0.34662000000000004,0.890984,0.49725851111111113,0.49725851111111113,1,0,0,0,0
173,1000_to_1099,1049.5,10,10,1,7,1.4730640000000002,1.4730640000000002,1.126018,3.115958,1.428887288888889,1.428887288888889,1.4730640000000002,1.4730640000000002,1.126018,3.115958,1.428887288888889,1.428887288888889,1,0,0,0,0
183,1000_to_1099,1049.5,10,10,1,1,0.1555956,0.1555956,0.488,0.720821,0.2772390666666667,0.2772390666666667,0.1555956,0.1555956,0.488,0.720821,0.2772390666666667,0.2772390666666667,1,0,0,0,0
189,1000_to_1099,1049.5,10,10,1,1,1.7380614,1.7380614,1.267847,2.961608,1.955461111111111,1.955461111111111,1.7380614,1.7380614,1.267847,2.961608,1.955461111111111,1.955461111111111,1,0,0,0,0
238,1000_to_1099,1049.5,10,10,1,1,0.3679665,0.3679665,0.300034,0.525601,0.29740673333333334,0.29740673333333334,0.3679665,0.3679665,0.300034,0.525601,0.29740673333333334,0.29740673333333334,1,0,0,0,0
26,1000_to_1099,1049.5,10,10,2,5,6.4895926,5.072585714285714,5.525989,16.641952,10.873398577777778,8.752922476190475,6.4895926,5.072585714285714,5.525989,16.641952,10.873398577777778,8.752922476190475,0.7,0.3,0,0,0
278,1000_to_1099,1049.5,10,10,1,1,0.8721191999999999,0.8721191999999999,1.197436,2.371385,1.3112788444444445,1.3112788444444445,0.8721191999999999,0.8721191999999999,1.197436,2.371385,1.3112788444444445,1.3112788444444445,1,0,0,0,0
293,1000_to_1099,1049.5,10,10,3,3,9.713454899999999,5.5948788,8.75663,22.707937000000005,15.397880733333334,9.0453224,9.713454899999999,5.5948788,8.75663,22.707937000000005,15.397880733333334,9.0453224,0.5,0.3,0.2,0,0
298,1000_to_1099,1049.5,10,10,1,1,1.8536529000000002,1.8536529000000002,1.8957050000000002,4.798418,2.731267488888889,2.731267488888889,1.8536529000000002,1.8536529000000002,1.8957050000000002,4.798418,2.731267488888889,2.731267488888889,1,0,0,0,0
32,1000_to_1099,1049.5,10,10,1,4,2.3405213999999996,2.3405213999999996,2.125082,4.927898,2.6573877777777777,2.6573877777777777,2.3405213999999996,2.3405213999999996,2.125082,4.927898,2.6573877777777777,2.6573877777777777,1,0,0,0,0
321,1000_to_1099,1049.5,10,10,1,1,0.5154894999999998,0.5154894999999998,0.604063,1.248422,0.6869826444444445,0.6869826444444445,0.5154894999999998,0.5154894999999998,0.604063,1.248422,0.6869826444444445,0.6869826444444445,1,0,0,0,0
33,1000_to_1099,1049.5,10,10,1,7,1.1244758,1.1244758,1.936139,3.7414380000000005,1.5575368,1.5575368,1.1244758,1.1244758,1.936139,3.7414380000000005,1.5575368,1.5575368,1,0,0,0,0
34,1000_to_1099,1049.5,10,10,1,7,2.5082312,2.5082312,4.738459000000001,6.888865000000001,2.6770785333333333,2.6770785333333333,2.5082312,2.5082312,4.738459000000001,6.888865000000001,2.6770785333333333,2.6770785333333333,1,0,0,0,0
35,1000_to_1099,1049.5,10,10,1,7,5.8092428,5.8092428,4.336219,13.788468000000002,9.892141066666667,9.892141066666667,5.8092428,5.8092428,4.336219,13.788468000000002,9.892141066666667,9.892141066666667,1,0,0,0,0
39,1000_to_1099,1049.5,10,10,1,5,1.6862933000000002,1.6862933000000002,1.936982,3.902137,2.011442111111111,2.011442111111111,1.6862933000000002,1.6862933000000002,1.936982,3.902137,2.011442111111111,2.011442111111111,1,0,0,0,0
404,1000_to_1099,1049.5,10,10,1,1,0.5550117,0.5550117,0.647441,1.4333870000000002,0.9199553111111112,0.9199553111111112,0.5550117,0.5550117,0.647441,1.4333870000000002,0.9199553111111112,0.9199553111111112,1,0,0,0,0
408,1000_to_1099,1049.5,10,10,1,2,0.78607,0.78607,0.9685189999999999,1.650168,0.8791685777777778,0.8791685777777778,0.78607,0.78607,0.9685189999999999,1.650168,0.8791685777777778,0.8791685777777778,1,0,0,0,0
418,1000_to_1099,1049.5,10,10,1,1,2.2170506,2.2170506,1.576343,5.137976,3.344356133333333,3.344356133333333,2.2170506,2.2170506,1.576343,5.137976,3.344356133333333,3.344356133333333,1,0,0,0,0
446,1000_to_1099,1049.5,10,10,1,1,0.126598,0.126598,0.094056,0.218794,0.1279095111111111,0.1279095111111111,0.126598,0.126598,0.094056,0.218794,0.1279095111111111,0.1279095111111111,1,0,0,0,0
485,1000_to_1099,1049.5,10,10,2,2,2.0147424000000003,0.40339457142857144,3.2157530000000003,4.254135,2.1727780444444447,0.6952712380952382,2.0147424000000003,0.40339457142857144,3.2157530000000003,4.254135,2.1727780444444447,0.6952712380952382,0.7,0.3,0,0,0
489,1000_to_1099,1049.5,10,10,1,1,3.1924526999999996,3.1924526999999996,4.125946,5.902419999999999,2.8820536666666667,2.8820536666666667,3.1924526999999996,3.1924526999999996,4.125946,5.902419999999999,2.8820536666666667,2.8820536666666667,1,0,0,0,0
519,1000_to_1099,1049.5,10,10,1,4,0.043494000000000005,0.043494000000000005,0.106659,0.157035,0.06521831111111112,0.06521831111111112,0.043494000000000005,0.043494000000000005,0.106659,0.157035,0.06521831111111112,0.06521831111111112,1,0,0,0,0
559,1000_to_1099,1049.5,10,10,1,1,0.059009200000000005,0.059009200000000005,0.05854,0.101593,0.05366355555555556,0.05366355555555556,0.059009200000000005,0.059009200000000005,0.05854,0.101593,0.05366355555555556,0.05366355555555556,1,0,0,0,0
567,1000_to_1099,1049.5,10,10,1,1,3.5559227,3.5559227,3.122114,9.771233,4.689584155555555,4.689584155555555,3.5559227,3.5559227,3.122114,9.771233,4.689584155555555,4.689584155555555,1,0,0,0,0
634,1000_to_1099,1049.5,10,10,1,1,0.9777473999999999,0.9777473999999999,0.920677,2.4331159999999996,1.5093429777777776,1.5093429777777776,0.9777473999999999,0.9777473999999999,0.920677,2.4331159999999996,1.5093429777777776,1.5093429777777776,1,0,0,0,0
