host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
101,244,none,1,10,1/10,10
113,114,complex,1,10,1/10,10
114,113,trans,9,10,9/10,10
114,281,complex,5,10,5/10,10
114,281,trans,5,10,5/10,10
114,809,none,2,10,2/10,10
114,809,trans,6,10,6/10,10
114,91,complex,5,10,5/10,9
244,101,trans,9,10,9/10,10
244,59,complex,5,10,5/10,10
26,250,trans,10,10,10/10,10
26,262,none,3,10,3/10,9
26,262,trans,4,10,4/10,9
26,59,complex,1,10,1/10,8
262,26,trans,2,10,2/10,9
285,58,complex,1,10,1/10,10
285,58,trans,8,10,8/10,10
285,622,complex,3,10,3/10,9
341,91,complex,5,10,5/10,10
374,454,none,5,10,5/10,10
374,454,trans,4,10,4/10,10
41,364,trans,10,10,10/10,10
41,374,trans,9,10,9/10,9
41,454,trans,6,10,6/10,6
41,59,complex,1,10,1/10,9
41,59,none,2,10,2/10,9
454,374,trans,1,10,1/10,10
458,59,none,7,10,7/10,10
458,91,complex,2,10,2/10,6
458,91,none,3,10,3/10,6
458,91,trans,1,10,1/10,6
532,59,complex,1,10,1/10,10
58,285,trans,1,10,1/10,10
58,980,none,2,10,2/10,9
58,980,trans,7,10,7/10,9
59,244,trans,5,10,5/10,10
59,26,trans,7,10,7/10,8
59,262,trans,7,10,7/10,7
59,41,trans,6,10,6/10,9
59,458,trans,3,10,3/10,10
59,532,trans,9,10,9/10,10
59,622,complex,1,10,1/10,10
59,622,none,3,10,3/10,10
59,622,trans,6,10,6/10,10
59,91,complex,1,10,1/10,6
59,91,none,4,10,4/10,6
59,91,trans,1,10,1/10,6
622,285,trans,6,10,6/10,9
809,114,trans,2,10,2/10,10
877,91,complex,3,10,3/10,10
91,114,trans,4,10,4/10,9
91,341,trans,5,10,5/10,10
91,877,trans,7,10,7/10,10
