None	788	0.000000
788	44	1.479703
44	630	1.527324
44	543	1.915854
44	352	2.246453
630	238	2.464641
630	386	3.238640
630	28	4.041391
44	15	4.559130
15	102	4.790670
15	336	4.863422
352	352	5.186920
15	17	5.470326
788	788	5.587666
17	779	5.771909
15	15	5.781947
630	156	5.912073
630	630	5.979187
543	16	6.045631
44	902	6.055225
779	779	6.149058
17	359	6.324879
16	804	6.399390
16	168	6.951040
44	18	7.231695
28	791	7.496842
156	84	7.518973
16	660	7.542520
28	879	7.723947
17	584	7.752014
386	409	8.421871
16	12	8.512043
12	165	8.534654
12	153	8.675561
16	16	8.719463
18	325	8.726701
804	111	8.756435
543	543	8.828500
12	986	8.859540
17	537	8.989810
18	273	9.047256
17	222	9.142439
359	359	9.261931
660	319	9.274702
44	44	9.422872
28	71	9.592406
336	336	9.663612
12	114	9.691637
165	88	9.731668
18	49	9.892120
