host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
15,241,none,2,10,2/10,10
15,241,trans,8,10,8/10,10
15,25,none,10,10,10/10,10
15,407,none,10,10,10/10,10
15,486,none,2,10,2/10,10
15,486,trans,8,10,8/10,10
15,524,complex,1,10,1/10,10
15,524,trans,9,10,9/10,10
15,621,trans,10,10,10/10,10
15,913,none,10,10,10/10,10
15,922,none,10,10,10/10,10
179,524,complex,1,10,1/10,10
241,509,trans,10,10,10/10,10
25,407,none,10,10,10/10,10
25,913,none,10,10,10/10,10
25,922,none,10,10,10/10,10
407,913,none,10,10,10/10,10
407,922,none,10,10,10/10,10
524,179,trans,9,10,9/10,10
913,922,none,10,10,10/10,10
