host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,915,none,9,10,9/10,10
111,398,none,8,10,8/10,8
111,951,none,10,10,10/10,10
119,2,none,10,10,10/10,10
119,321,trans,10,10,10/10,10
119,756,none,8,10,8/10,8
148,507,none,7,10,7/10,7
176,915,none,6,10,6/10,6
191,12,trans,10,10,10/10,10
191,132,trans,10,10,10/10,10
191,207,complex,3,10,3/10,10
191,268,trans,10,10,10/10,10
191,316,trans,10,10,10/10,10
191,359,trans,10,10,10/10,10
191,374,trans,10,10,10/10,10
191,608,trans,10,10,10/10,10
191,690,trans,10,10,10/10,10
191,815,trans,10,10,10/10,10
191,890,trans,10,10,10/10,10
2,756,none,8,10,8/10,8
207,102,trans,9,10,9/10,9
207,108,trans,10,10,10/10,10
207,111,trans,10,10,10/10,10
207,119,trans,10,10,10/10,10
207,148,trans,10,10,10/10,10
207,153,trans,10,10,10/10,10
207,164,trans,10,10,10/10,10
207,176,trans,10,10,10/10,10
207,182,trans,10,10,10/10,10
207,183,trans,10,10,10/10,10
207,191,trans,7,10,7/10,10
207,2,trans,10,10,10/10,10
207,219,trans,10,10,10/10,10
207,255,trans,10,10,10/10,10
207,263,trans,9,10,9/10,9
207,274,complex,2,10,2/10,10
207,274,trans,8,10,8/10,10
207,373,trans,10,10,10/10,10
207,387,none,2,10,2/10,10
207,387,trans,8,10,8/10,10
207,398,trans,10,10,10/10,10
207,507,trans,10,10,10/10,10
207,52,trans,9,10,9/10,9
207,526,trans,10,10,10/10,10
207,626,complex,1,10,1/10,10
207,626,none,8,10,8/10,10
207,626,trans,1,10,1/10,10
207,756,trans,10,10,10/10,10
207,877,trans,9,10,9/10,9
207,915,trans,10,10,10/10,10
207,951,trans,10,10,10/10,10
207,991,trans,10,10,10/10,10
263,877,none,8,10,8/10,8
268,890,none,10,10,10/10,10
316,359,none,10,10,10/10,10
398,951,none,8,10,8/10,8
52,877,none,7,10,7/10,7
608,690,none,9,10,9/10,9
915,102,trans,1,10,1/10,10
