host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3
256,1000_to_1099,1049.5,10,10,1,1,2.1183592,2.1183592,1.672431,4.874112,3.520798666666667,3.520798666666667,2.1183592,2.1183592,1.672431,4.874112,3.520798666666667,3.520798666666667,1,0,0
379,1000_to_1099,1049.5,10,10,1,1,0.7551838999999999,0.7551838999999999,0.830768,1.772833,1.275732911111111,1.275732911111111,0.7551838999999999,0.7551838999999999,0.830768,1.772833,1.275732911111111,1.275732911111111,1,0,0
443,1000_to_1099,1049.5,10,10,1,1,0.45696000000000003,0.45696000000000003,0.496702,0.804426,0.43568964444444447,0.43568964444444447,0.45696000000000003,0.45696000000000003,0.496702,0.804426,0.43568964444444447,0.43568964444444447,1,0,0
516,1000_to_1099,1049.5,10,10,1,1,2.4939500000000003,2.4939500000000003,1.942442,5.770868000000001,4.170435066666667,4.170435066666667,2.4939500000000003,2.4939500000000003,1.942442,5.770868000000001,4.170435066666667,4.170435066666667,1,0,0
581,1000_to_1099,1049.5,10,10,1,1,2.4906054,2.4906054,1.86191,5.751779,3.9436757777777776,3.9436757777777776,2.4906054,2.4906054,1.86191,5.751779,3.9436757777777776,3.9436757777777776,1,0,0
655,1000_to_1099,1049.5,10,10,1,4,0.0238302,0.0238302,0.058809,0.07841899999999999,0.03485,0.03485,0.0238302,0.0238302,0.058809,0.07841899999999999,0.03485,0.03485,1,0,0
719,1000_to_1099,1049.5,10,10,2,3,1.3825842000000002,1.117453142857143,0.78922,2.852805,1.9133910222222221,1.4577561904761904,1.3825842000000002,1.117453142857143,0.78922,2.852805,1.9133910222222221,1.4577561904761904,0.7,0.3,0
73,1000_to_1099,1049.5,10,10,2,7,4.653043600000001,4.395421666666667,6.299143,11.913001,7.653237555555555,5.888152533333333,4.653043600000001,4.395421666666667,6.299143,11.913001,7.653237555555555,5.888152533333333,0.6,0.4,0
739,1000_to_1099,1049.5,10,10,1,1,2.3273431999999996,2.3273431999999996,2.684694,4.868760999999999,3.763131022222222,3.763131022222222,2.3273431999999996,2.3273431999999996,2.684694,4.868760999999999,3.763131022222222,3.763131022222222,1,0,0
869,1000_to_1099,1049.5,10,10,1,1,1.4420068,1.4420068,1.486231,3.400982,2.5621249777777777,2.5621249777777777,1.4420068,1.4420068,1.486231,3.400982,2.5621249777777777,2.5621249777777777,1,0,0
881,1000_to_1099,1049.5,10,10,1,1,2.3330102999999998,2.3330102999999998,2.311666,5.013648,3.826160777777778,3.826160777777778,2.3330102999999998,2.3330102999999998,2.311666,5.013648,3.826160777777778,3.826160777777778,1,0,0
256,1100_to_1199,1149.5,10,10,1,1,3.0334371999999994,3.0334371999999994,2.947934,7.02222,5.319030533333334,5.319030533333334,3.0334371999999994,3.0334371999999994,2.947934,7.02222,5.319030533333334,5.319030533333334,1,0,0
379,1100_to_1199,1149.5,10,10,1,1,1.4421075,1.4421075,1.5830039999999999,2.7523570000000004,1.853898022222222,1.853898022222222,1.4421075,1.4421075,1.5830039999999999,2.7523570000000004,1.853898022222222,1.853898022222222,1,0,0
443,1100_to_1199,1149.5,10,10,1,1,0.44529169999999996,0.44529169999999996,0.831714,1.371769,0.6556197111111112,0.6556197111111112,0.44529169999999996,0.44529169999999996,0.831714,1.371769,0.6556197111111112,0.6556197111111112,1,0,0
516,1100_to_1199,1149.5,10,10,1,3,4.2300784,4.2300784,4.24178,9.6090699999999991,6.8211804,6.8211804,4.2300784,4.2300784,4.24178,9.6090699999999991,6.8211804,6.8211804,1,0,0
581,1100_to_1199,1149.5,10,10,1,1,3.6128184000000005,3.6128184000000005,2.560371,7.4677180000000005,5.463076222222222,5.463076222222222,3.6128184000000005,3.6128184000000005,2.560371,7.4677180000000005,5.463076222222222,5.463076222222222,1,0,0
655,1100_to_1199,1149.5,10,10,1,1,0.039662499999999996,0.039662499999999996,0.053375,0.097715,0.03989788888888889,0.03989788888888889,0.039662499999999996,0.039662499999999996,0.053375,0.097715,0.03989788888888889,0.03989788888888889,1,0,0
719,1100_to_1199,1149.5,10,10,1,3,2.2656866,2.2656866,1.257411,4.001021,2.848941111111111,2.848941111111111,2.2656866,2.2656866,1.257411,4.001021,2.848941111111111,2.848941111111111,1,0,0
73,1100_to_1199,1149.5,10,10,2,8,6.060976999999999,6.052620833333333,6.305712,14.147329,9.660283555555555,7.435107,6.060976999999999,6.052620833333333,6.305712,14.147329,9.660283555555555,7.435107,0.6,0.4,0
739,1100_to_1199,1149.5,10,10,1,1,2.8879013000000002,2.8879013000000002,3.37409,6.449752999999999,4.914251755555555,4.914251755555555,2.8879013000000002,2.8879013000000002,3.37409,6.449752999999999,4.914251755555555,4.914251755555555,1,0,0
869,1100_to_1199,1149.5,10,10,1,1,2.4709279000000004,2.4709279000000004,2.133399,5.524441,4.1372026,4.1372026,2.4709279000000004,2.4709279000000004,2.133399,5.524441,4.1372026,4.1372026,1,0,0
881,1100_to_1199,1149.5,10,10,1,1,3.3987738999999997,3.3987738999999997,3.583113,7.761729,6.040497888888889,6.040497888888889,3.3987738999999997,3.3987738999999997,3.583113,7.761729,6.040497888888889,6.040497888888889,1,0,0
256,1200_to_1299,1249.5,10,10,1,1,2.0589444,2.0589444,1.556051,4.250856,3.439634311111111,3.439634311111111,2.0589444,2.0589444,1.556051,4.250856,3.439634311111111,3.439634311111111,1,0,0
379,1200_to_1299,1249.5,10,10,1,1,0.734911,0.734911,0.911681,1.827452,1.2510185777777778,1.2510185777777778,0.734911,0.734911,0.911681,1.827452,1.2510185777777778,1.2510185777777778,1,0,0
443,1200_to_1299,1249.5,10,10,1,1,0.2569667,0.2569667,0.535581,0.820435,0.4270994888888889,0.4270994888888889,0.2569667,0.2569667,0.535581,0.820435,0.4270994888888889,0.4270994888888889,1,0,0
516,1200_to_1299,1249.5,10,10,1,1,2.8454489999999995,2.8454489999999995,2.179747,6.38016,4.463186755555555,4.463186755555555,2.8454489999999995,2.8454489999999995,2.179747,6.38016,4.463186755555555,4.463186755555555,1,0,0
581,1200_to_1299,1249.5,10,10,1,1,2.2520525,2.2520525,1.845951,5.231577,3.7365976666666665,3.7365976666666665,2.2520525,2.2520525,1.845951,5.231577,3.7365976666666665,3.7365976666666665,1,0,0
655,1200_to_1299,1249.5,10,10,1,7,0.0267096,0.0267096,0.055607000000000004,0.077844,0.03999004444444445,0.03999004444444445,0.0267096,0.0267096,0.055607000000000004,0.077844,0.03999004444444445,0.03999004444444445,1,0,0
719,1200_to_1299,1249.5,10,10,2,3,1.3772024999999997,1.087861,1.058157,2.718169,1.9133154444444442,1.4455894285714286,1.3772024999999997,1.087861,1.058157,2.718169,1.9133154444444442,1.4455894285714286,0.7,0.3,0
73,1200_to_1299,1249.5,10,10,2,9,3.9809186999999993,3.933844666666667,5.30834,9.832719,6.549612866666666,5.3292882666666666,3.9809186999999993,3.933844666666667,5.30834,9.832719,6.549612866666666,5.3292882666666666,0.6,0.4,0
739,1200_to_1299,1249.5,10,10,1,1,1.9850067,1.9850067,2.016181,4.239442,3.2664566,3.2664566,1.9850067,1.9850067,2.016181,4.239442,3.2664566,3.2664566,1,0,0
869,1200_to_1299,1249.5,10,10,1,1,1.4257265999999997,1.4257265999999997,1.369864,3.4372730000000002,2.514052488888889,2.514052488888889,1.4257265999999997,1.4257265999999997,1.369864,3.4372730000000002,2.514052488888889,2.514052488888889,1,0,0
