host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
102,133,FALSE,FALSE,0,0,1,1,none,0.42996402999999994
102,156,FALSE,FALSE,0,0,1,1,none,3.5158833000000005
133,156,FALSE,FALSE,0,0,1,1,none,3.7010773300000004
102,20,TRUE,TRUE,1,0,1,1,anc,0.0573734
133,20,FALSE,FALSE,0,0,1,1,none,0.6034515800000001
156,20,FALSE,FALSE,0,0,1,1,none,3.6893708500000004
102,202,FALSE,FALSE,0,0,1,1,none,5.807912399999999
133,202,FALSE,FALSE,0,0,1,1,none,5.993106429999999
156,202,TRUE,TRUE,1,0,1,1,anc,1.632981
20,202,FALSE,FALSE,0,0,1,1,none,5.98139995
102,229,FALSE,FALSE,0,0,1,1,none,7.081698534
133,229,FALSE,FALSE,0,0,1,1,none,7.266892564
156,229,FALSE,FALSE,1,0,1,1,anc,2.2940300000000002
20,229,FALSE,FALSE,0,0,1,1,none,7.255186084
202,229,FALSE,FALSE,0,0,1,1,none,5.357830134
102,277,TRUE,TRUE,0,1,1,1,desc,0.665499
133,277,FALSE,FALSE,0,1,1,1,desc,0.85069303
156,277,FALSE,FALSE,0,1,1,1,desc,1.4677775999999998
20,277,FALSE,FALSE,0,1,1,1,desc,0.83898655
202,277,FALSE,FALSE,0,1,1,1,desc,3.759806700000001
229,277,FALSE,FALSE,0,1,1,1,desc,5.033592834
102,286,FALSE,FALSE,0,0,1,1,none,7.050018399999999
133,286,FALSE,FALSE,0,0,1,1,none,7.235212429999999
156,286,FALSE,FALSE,1,0,1,1,anc,2.8750869999999997
20,286,FALSE,FALSE,0,0,1,1,none,Inf
202,286,TRUE,TRUE,1,0,1,1,anc,0.589544
229,286,FALSE,FALSE,0,0,1,1,none,6.599936134
277,286,FALSE,FALSE,1,0,1,1,anc,5.0019127
102,294,FALSE,FALSE,0,0,1,1,none,7.3797933339999995
133,294,FALSE,FALSE,0,0,1,1,none,7.564987363999999
156,294,FALSE,FALSE,1,0,1,1,anc,2.4464258
20,294,FALSE,FALSE,0,0,1,1,none,7.553280883999999
202,294,FALSE,FALSE,0,0,1,1,none,5.655924934
229,294,FALSE,FALSE,0,0,1,1,none,6.9294468
277,294,FALSE,FALSE,1,0,1,1,anc,5.331687634
286,294,FALSE,FALSE,0,0,1,1,none,6.8980309339999994
102,298,FALSE,FALSE,0,0,1,1,none,5.638404533999999
133,298,FALSE,FALSE,0,0,1,1,none,5.823598563999999
156,298,TRUE,TRUE,1,0,1,1,anc,0.7050369999999999
20,298,FALSE,FALSE,0,0,1,1,none,5.811892083999999
202,298,FALSE,FALSE,0,0,1,1,none,3.914536134
229,298,FALSE,FALSE,0,0,1,1,none,5.188058
277,298,FALSE,FALSE,1,0,1,1,anc,3.590298834
286,298,FALSE,FALSE,0,0,1,1,none,5.156642134
294,298,TRUE,TRUE,0,1,1,1,desc,1.57566
102,383,FALSE,FALSE,0,0,1,1,none,7.465629333999999
133,383,FALSE,FALSE,0,0,1,1,none,7.650823363999999
156,383,FALSE,FALSE,1,0,1,1,anc,2.5322617999999997
20,383,FALSE,FALSE,0,0,1,1,none,7.639116883999999
202,383,FALSE,FALSE,0,0,1,1,none,5.741760934
229,383,FALSE,FALSE,0,0,1,1,none,7.0152828
277,383,FALSE,FALSE,1,0,1,1,anc,5.417523633999999
286,383,FALSE,FALSE,0,0,1,1,none,6.983866934
