host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
137,131,trans,10,10,10/10,10
137,6,none,1,10,1/10,10
203,480,none,10,10,10/10,10
227,31,complex,1,10,1/10,10
227,31,none,9,10,9/10,10
227,32,none,9,10,9/10,10
227,32,trans,1,10,1/10,10
227,4,none,8,10,8/10,8
227,407,none,10,10,10/10,10
24,394,none,9,10,9/10,9
24,6,none,1,10,1/10,9
24,722,complex,6,10,6/10,10
24,722,trans,3,10,3/10,10
243,68,trans,1,10,1/10,10
269,6,complex,1,10,1/10,10
291,6,none,1,10,1/10,10
30,203,trans,10,10,10/10,10
30,31,complex,2,10,2/10,10
30,480,trans,10,10,10/10,10
30,773,trans,10,10,10/10,10
30,87,complex,2,10,2/10,10
30,87,trans,8,10,8/10,10
30,872,trans,10,10,10/10,10
31,30,trans,8,10,8/10,10
31,32,none,9,10,9/10,9
31,4,complex,1,10,1/10,10
31,4,none,9,10,9/10,10
31,404,trans,10,10,10/10,10
31,407,complex,1,10,1/10,10
31,407,none,9,10,9/10,10
32,4,none,7,10,7/10,7
32,407,none,9,10,9/10,9
32,6,complex,1,10,1/10,10
32,6,trans,9,10,9/10,10
394,6,none,1,10,1/10,10
4,192,trans,10,10,10/10,10
4,284,trans,10,10,10/10,10
4,407,none,8,10,8/10,9
4,454,complex,1,10,1/10,10
4,454,trans,9,10,9/10,10
4,569,none,1,10,1/10,10
4,569,trans,9,10,9/10,10
4,68,none,1,10,1/10,9
4,68,trans,8,10,8/10,9
4,751,none,1,10,1/10,10
4,751,trans,9,10,9/10,10
4,959,complex,1,10,1/10,10
4,959,none,2,10,2/10,10
4,959,trans,6,10,6/10,10
407,4,trans,1,10,1/10,9
6,137,trans,9,10,9/10,10
6,24,trans,8,10,8/10,9
6,269,trans,9,10,9/10,10
6,291,trans,9,10,9/10,10
6,394,trans,9,10,9/10,10
6,776,none,1,10,1/10,10
6,776,trans,9,10,9/10,10
68,243,trans,9,10,9/10,10
722,24,trans,1,10,1/10,10
959,4,trans,1,10,1/10,10
