None	816	0.000000
816	621	0.336814
816	730	0.354551
816	295	0.384958
816	935	0.520463
816	816	2.883917
935	935	5.386633
730	191	9.969591
730	599	10.104123
730	730	10.215450
621	24	13.725538
621	598	14.930999
599	599	15.167245
621	621	16.257378
191	618	26.353379
191	241	26.644637
191	191	26.854809
598	265	28.465464
598	529	28.597230
598	598	29.151597
265	384	33.383604
265	636	33.881125
265	347	33.946405
265	250	34.199984
265	395	34.284587
265	453	34.410393
529	529	34.613639
265	31	34.724535
265	265	34.854613
24	860	35.840280
24	153	35.907397
24	109	35.947511
24	120	36.056529
24	443	36.423100
347	347	37.229428
24	842	37.298827
24	397	37.380335
860	243	37.929580
860	860	38.007523
24	497	38.012113
24	480	38.031776
636	296	38.135616
636	636	38.366825
24	208	38.531885
24	24	39.003133
295	295	40.544686
443	188	41.829238
443	584	42.039967
250	250	42.111248
153	153	42.388161
296	570	42.734564
443	443	42.747270
296	296	43.272242
120	563	43.332860
120	774	43.365138
120	120	43.402160
243	243	46.327861
384	384	46.588314
453	344	47.249339
453	453	47.413684
570	522	47.932891
570	570	48.248949
497	667	48.500898
