host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
134,146,none,10,10,10/10,10
134,174,complex,1,10,1/10,10
134,174,none,9,10,9/10,10
134,176,none,9,10,9/10,9
134,250,trans,10,10,10/10,10
134,369,none,9,10,9/10,9
134,373,none,10,10,10/10,10
134,56,none,9,10,9/10,9
134,758,none,8,10,8/10,8
146,174,none,10,10,10/10,10
146,176,none,9,10,9/10,9
146,369,none,9,10,9/10,9
146,373,none,10,10,10/10,10
146,56,none,9,10,9/10,9
146,758,none,8,10,8/10,8
174,176,none,9,10,9/10,10
174,176,trans,1,10,1/10,10
174,369,none,9,10,9/10,10
174,369,trans,1,10,1/10,10
174,373,none,10,10,10/10,10
174,56,none,9,10,9/10,9
174,758,none,8,10,8/10,8
176,369,none,9,10,9/10,9
176,373,none,9,10,9/10,9
176,56,none,8,10,8/10,8
176,758,none,8,10,8/10,8
369,257,trans,10,10,10/10,10
369,373,none,9,10,9/10,9
369,56,none,8,10,8/10,8
369,652,trans,10,10,10/10,10
369,758,none,8,10,8/10,10
369,758,trans,2,10,2/10,10
373,43,complex,1,10,1/10,10
373,43,trans,9,10,9/10,10
373,56,none,9,10,9/10,10
373,56,trans,1,10,1/10,10
373,758,none,8,10,8/10,8
43,61,trans,10,10,10/10,10
56,758,none,7,10,7/10,7
