host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
134,21,trans,10,10,10/10,10
134,50,none,3,10,3/10,10
155,226,trans,10,10,10/10,10
155,316,trans,10,10,10/10,10
155,419,trans,10,10,10/10,10
155,50,none,10,10,10/10,10
155,61,none,10,10,10/10,10
155,80,none,10,10,10/10,10
165,61,none,2,10,2/10,10
205,50,complex,2,10,2/10,10
205,809,complex,2,10,2/10,10
205,809,trans,8,10,8/10,10
222,542,trans,10,10,10/10,10
230,80,complex,1,10,1/10,10
231,318,none,10,10,10/10,10
419,231,trans,10,10,10/10,10
419,318,trans,10,10,10/10,10
498,50,complex,3,10,3/10,10
498,50,none,1,10,1/10,10
50,13,trans,10,10,10/10,10
50,134,trans,7,10,7/10,10
50,205,trans,8,10,8/10,10
50,498,trans,6,10,6/10,10
50,61,none,10,10,10/10,10
50,668,complex,3,10,3/10,10
50,668,none,2,10,2/10,10
50,668,trans,5,10,5/10,10
50,724,trans,10,10,10/10,10
50,80,none,10,10,10/10,10
57,59,trans,10,10,10/10,10
61,165,trans,8,10,8/10,10
61,80,none,10,10,10/10,10
80,222,trans,10,10,10/10,10
80,230,trans,9,10,9/10,10
80,57,trans,10,10,10/10,10
80,8,trans,10,10,10/10,10
