None	523	0.000000
523	672	1.750492
672	80	3.545260
80	974	4.135574
80	781	4.256793
80	138	4.566190
138	91	4.781495
91	373	5.431002
781	781	5.654181
523	523	5.655557
373	912	5.658636
373	11	5.884298
373	242	6.005195
80	175	6.130241
175	68	6.235085
11	833	6.305003
672	672	6.453972
833	833	6.457376
80	899	6.850077
138	250	6.890047
250	649	6.991861
11	11	7.117118
68	650	7.161238
373	373	7.218853
68	603	7.480423
650	280	7.728057
242	119	7.763186
119	308	7.845017
119	471	8.331356
68	68	8.473798
974	488	8.578060
308	156	8.946149
138	71	9.014011
488	488	9.198828
156	156	9.500693
91	91	9.640917
