host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
10,104,FALSE,FALSE,0,0,1,1,none,24.3351267
10,109,FALSE,FALSE,0,0,1,1,none,20.7383677
104,109,FALSE,FALSE,0,0,1,1,none,24.584705
10,13,FALSE,FALSE,0,0,1,1,none,9.6733787
104,13,FALSE,FALSE,0,1,1,1,desc,14.090732
109,13,FALSE,FALSE,0,1,1,1,desc,8.781066000000001
10,14,TRUE,TRUE,0,1,1,1,desc,1.54369
104,14,FALSE,FALSE,0,0,1,1,none,21.0034647
109,14,FALSE,FALSE,0,0,1,1,none,17.4067057
13,14,TRUE,TRUE,0,0,1,1,none,6.3417167
10,17,FALSE,FALSE,0,0,1,1,none,20.084349000000003
104,17,FALSE,FALSE,0,0,1,1,none,27.744055699999997
109,17,FALSE,FALSE,0,0,1,1,none,24.147296699999995
13,17,FALSE,FALSE,0,0,1,1,none,13.0823077
14,17,FALSE,FALSE,0,0,1,1,none,16.752687
10,171,FALSE,FALSE,0,0,1,1,none,11.273956
104,171,FALSE,FALSE,0,0,1,1,none,24.942330699999996
109,171,FALSE,FALSE,0,0,1,1,none,21.345571699999997
13,171,FALSE,FALSE,0,0,1,1,none,10.2805827
14,171,FALSE,FALSE,0,0,1,1,none,7.9422939999999995
17,171,FALSE,FALSE,0,0,1,1,none,20.691552999999995
10,18,FALSE,FALSE,0,0,1,1,none,9.952926
104,18,FALSE,FALSE,0,0,1,1,none,23.6213007
109,18,FALSE,FALSE,0,0,1,1,none,20.0245417
13,18,TRUE,TRUE,0,0,1,1,none,8.9595527
14,18,TRUE,TRUE,0,0,1,1,none,6.621264
17,18,FALSE,FALSE,0,0,1,1,none,19.370523
171,18,TRUE,TRUE,0,1,1,1,desc,0.709127
10,188,FALSE,FALSE,0,0,1,1,none,21.035216700000003
104,188,FALSE,FALSE,0,0,1,1,none,13.412170000000001
109,188,FALSE,FALSE,0,0,1,1,none,21.284795
13,188,FALSE,FALSE,1,0,1,1,anc,10.790821999999999
14,188,FALSE,FALSE,0,0,1,1,none,17.7035547
17,188,FALSE,FALSE,0,0,1,1,none,24.444145699999993
171,188,FALSE,FALSE,0,0,1,1,none,21.6424207
18,188,FALSE,FALSE,0,0,1,1,none,20.321390700000002
10,210,FALSE,FALSE,0,0,1,1,none,15.236855999999998
104,210,FALSE,FALSE,0,0,1,1,none,28.905230699999997
109,210,FALSE,FALSE,0,0,1,1,none,25.3084717
13,210,FALSE,FALSE,0,0,1,1,none,14.2434827
14,210,FALSE,FALSE,0,0,1,1,none,11.905194
17,210,FALSE,FALSE,0,0,1,1,none,24.654452999999997
171,210,FALSE,FALSE,0,0,1,1,none,6.360919999999999
18,210,TRUE,TRUE,1,0,1,1,anc,1.58826
188,210,FALSE,FALSE,0,0,1,1,none,25.6053207
10,22,FALSE,FALSE,0,0,1,1,none,5.890105
104,22,FALSE,FALSE,0,0,1,1,none,20.972441699999997
109,22,FALSE,FALSE,0,0,1,1,none,17.3756827
13,22,TRUE,TRUE,0,0,1,1,none,6.3106937
14,22,TRUE,TRUE,0,0,1,1,none,2.558443
17,22,FALSE,FALSE,0,0,1,1,none,16.721664
171,22,FALSE,FALSE,0,0,1,1,none,7.911271
18,22,TRUE,TRUE,0,0,1,1,none,6.590241000000001
188,22,FALSE,FALSE,0,0,1,1,none,17.6725317
210,22,FALSE,FALSE,0,0,1,1,none,11.874171000000002
10,220,FALSE,FALSE,0,0,1,1,none,14.384831
104,220,FALSE,FALSE,0,0,1,1,none,22.044537700000003
109,220,FALSE,FALSE,0,0,1,1,none,18.4477787
13,220,FALSE,FALSE,0,0,1,1,none,7.3827897
14,220,FALSE,FALSE,0,0,1,1,none,11.053169
17,220,FALSE,FALSE,0,0,1,1,none,10.447792
171,220,FALSE,FALSE,0,0,1,1,none,14.992035
18,220,FALSE,FALSE,0,0,1,1,none,13.671005
188,220,FALSE,FALSE,0,0,1,1,none,18.7446277
210,220,FALSE,FALSE,0,0,1,1,none,18.954935
22,220,FALSE,FALSE,0,0,1,1,none,11.022146
10,250,FALSE,FALSE,0,0,1,1,none,17.055786700000002
104,250,FALSE,FALSE,0,0,1,1,none,9.43274
109,250,FALSE,FALSE,0,0,1,1,none,17.305365
13,250,FALSE,FALSE,1,0,1,1,anc,6.811392
14,250,FALSE,FALSE,0,0,1,1,none,13.7241247
17,250,FALSE,FALSE,0,0,1,1,none,20.464715699999996
171,250,FALSE,FALSE,0,0,1,1,none,17.662990699999998
18,250,FALSE,FALSE,0,0,1,1,none,16.3419607
188,250,TRUE,TRUE,0,1,1,1,desc,1.51066
210,250,FALSE,FALSE,0,0,1,1,none,21.6258907
22,250,FALSE,FALSE,0,0,1,1,none,13.6931017
220,250,FALSE,FALSE,0,0,1,1,none,14.765197699999998
10,251,FALSE,FALSE,0,0,1,1,none,6.382833
104,251,FALSE,FALSE,0,0,1,1,none,23.422293699999997
109,251,FALSE,FALSE,0,0,1,1,none,19.8255347
13,251,TRUE,TRUE,0,0,1,1,none,8.7605457
14,251,TRUE,TRUE,0,0,1,1,none,3.051171
17,251,FALSE,FALSE,0,0,1,1,none,19.171516
171,251,FALSE,FALSE,0,0,1,1,none,10.361123000000001
18,251,TRUE,TRUE,0,0,1,1,none,9.040093
188,251,FALSE,FALSE,0,0,1,1,none,20.1223837
210,251,FALSE,FALSE,0,0,1,1,none,14.324022999999999
22,251,TRUE,TRUE,0,0,1,1,none,4.977272
220,251,FALSE,FALSE,0,0,1,1,none,13.471998
