host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
101,122,none,10,10,10/10,10
101,149,none,10,10,10/10,10
101,238,none,10,10,10/10,10
101,262,none,10,10,10/10,10
101,334,none,10,10,10/10,10
101,406,none,10,10,10/10,10
101,717,none,10,10,10/10,10
107,2,none,1,10,1/10,10
107,237,none,10,10,10/10,10
107,270,none,10,10,10/10,10
107,275,none,10,10,10/10,10
107,296,none,10,10,10/10,10
107,304,none,10,10,10/10,10
107,378,none,10,10,10/10,10
107,620,none,10,10,10/10,10
107,627,none,10,10,10/10,10
107,630,none,10,10,10/10,10
108,117,none,9,10,9/10,9
108,295,none,10,10,10/10,10
108,392,none,7,10,7/10,7
108,958,none,10,10,10/10,10
117,295,none,9,10,9/10,10
117,392,none,6,10,6/10,6
117,958,none,9,10,9/10,9
122,149,none,10,10,10/10,10
122,238,none,10,10,10/10,10
122,262,none,10,10,10/10,10
122,334,none,10,10,10/10,10
122,406,none,10,10,10/10,10
122,717,none,10,10,10/10,10
137,584,none,10,10,10/10,10
137,684,none,10,10,10/10,10
149,238,none,10,10,10/10,10
149,262,none,10,10,10/10,10
149,334,none,10,10,10/10,10
149,406,none,10,10,10/10,10
149,717,none,10,10,10/10,10
186,164,trans,10,10,10/10,10
186,20,trans,10,10,10/10,10
186,228,trans,10,10,10/10,10
186,709,complex,1,10,1/10,10
186,709,trans,9,10,9/10,10
2,101,trans,10,10,10/10,10
2,107,trans,9,10,9/10,10
2,108,trans,10,10,10/10,10
2,117,trans,9,10,9/10,9
2,122,trans,10,10,10/10,10
2,137,trans,10,10,10/10,10
2,149,trans,10,10,10/10,10
2,186,trans,10,10,10/10,10
2,230,trans,10,10,10/10,10
2,237,none,1,10,1/10,10
2,237,trans,9,10,9/10,10
2,238,trans,10,10,10/10,10
2,262,trans,10,10,10/10,10
2,270,none,1,10,1/10,10
2,270,trans,9,10,9/10,10
2,275,none,1,10,1/10,10
2,275,trans,9,10,9/10,10
2,295,trans,10,10,10/10,10
2,296,none,1,10,1/10,10
2,296,trans,9,10,9/10,10
2,304,none,1,10,1/10,10
2,304,trans,9,10,9/10,10
2,334,trans,10,10,10/10,10
2,372,complex,2,10,2/10,10
2,372,none,6,10,6/10,10
2,372,trans,2,10,2/10,10
2,378,none,1,10,1/10,10
2,378,trans,9,10,9/10,10
2,392,trans,10,10,10/10,10
2,395,trans,10,10,10/10,10
2,406,trans,10,10,10/10,10
2,422,trans,10,10,10/10,10
2,488,trans,10,10,10/10,10
2,493,trans,10,10,10/10,10
2,584,trans,10,10,10/10,10
2,620,none,1,10,1/10,10
2,620,trans,9,10,9/10,10
2,627,none,1,10,1/10,10
2,627,trans,9,10,9/10,10
2,630,none,1,10,1/10,10
2,630,trans,9,10,9/10,10
2,684,trans,10,10,10/10,10
2,717,trans,10,10,10/10,10
2,915,trans,10,10,10/10,10
2,935,trans,10,10,10/10,10
2,958,trans,10,10,10/10,10
2,965,trans,8,10,8/10,8
230,395,none,10,10,10/10,10
230,488,none,10,10,10/10,10
230,493,none,10,10,10/10,10
230,915,none,10,10,10/10,10
230,935,none,10,10,10/10,10
230,965,none,8,10,8/10,8
237,270,none,10,10,10/10,10
237,275,none,10,10,10/10,10
237,296,none,10,10,10/10,10
237,304,none,10,10,10/10,10
237,378,none,10,10,10/10,10
237,620,none,10,10,10/10,10
237,627,none,10,10,10/10,10
237,630,none,10,10,10/10,10
238,262,none,10,10,10/10,10
238,334,none,10,10,10/10,10
238,406,none,10,10,10/10,10
238,717,none,10,10,10/10,10
257,982,none,2,10,2/10,10
262,334,none,10,10,10/10,10
262,406,none,10,10,10/10,10
262,717,none,10,10,10/10,10
270,275,none,10,10,10/10,10
270,296,none,10,10,10/10,10
270,304,none,10,10,10/10,10
270,378,none,10,10,10/10,10
270,620,none,10,10,10/10,10
270,627,none,10,10,10/10,10
270,630,none,10,10,10/10,10
275,296,none,10,10,10/10,10
275,304,none,10,10,10/10,10
275,378,none,10,10,10/10,10
275,620,none,10,10,10/10,10
275,627,none,10,10,10/10,10
275,630,none,10,10,10/10,10
293,564,trans,1,10,1/10,10
295,117,trans,1,10,1/10,10
295,392,none,7,10,7/10,7
295,958,none,10,10,10/10,10
296,304,none,10,10,10/10,10
296,378,none,10,10,10/10,10
296,620,none,10,10,10/10,10
296,627,none,10,10,10/10,10
296,630,none,10,10,10/10,10
297,564,none,2,10,2/10,6
297,982,none,5,10,5/10,10
304,378,none,10,10,10/10,10
304,620,none,10,10,10/10,10
