None	380	0.000000
380	40	0.053217
380	539	0.069241
380	556	0.214421
380	551	0.702739
380	337	0.736545
380	475	1.001006
380	613	1.107940
380	65	1.162049
380	188	1.359278
380	138	1.529199
380	280	2.111081
380	606	2.582187
380	125	2.796390
380	605	3.082131
380	994	3.153153
380	563	4.407347
380	759	4.504021
380	380	4.813356
994	224	14.116577
994	834	14.816025
994	262	17.277227
994	994	17.542148
834	834	18.318870
224	325	36.327009
224	224	36.516808
138	101	38.557696
138	833	38.852482
138	921	38.941074
138	177	39.204407
138	255	39.327019
138	772	39.745624
