None	99	0.000000
99	413	0.073951
99	583	0.087442
99	568	0.199703
99	99	0.425233
583	583	8.470360
413	843	10.471467
413	191	11.264001
413	413	11.480530
843	882	12.436909
843	843	12.774842
568	14	13.945650
568	752	14.023885
568	568	14.069601
882	41	14.162302
882	882	14.367838
14	203	15.834013
14	14	16.120096
752	416	17.219159
752	752	17.434063
416	135	31.522247
416	416	32.428541
41	133	38.540404
41	155	38.657938
41	577	39.693349
41	192	40.242400
41	443	41.271190
577	577	41.988672
41	41	42.054291
203	252	46.839654
203	203	47.682781
