None	558	0.000000
558	316	0.510962
558	283	0.767936
558	301	0.770627
558	687	1.193544
558	558	1.599229
283	595	1.924139
283	283	2.168696
316	310	11.719723
316	772	11.776901
316	316	11.956109
595	595	27.362084
301	872	30.859230
301	211	31.061327
301	301	31.142702
687	590	31.607545
310	151	33.707650
687	687	33.730722
310	115	34.294542
310	977	34.482191
310	665	34.594459
310	114	34.830322
310	324	34.863596
310	64	35.220676
310	166	35.371025
310	207	35.375759
310	310	36.007382
977	977	36.526797
166	277	36.640779
166	128	36.834895
114	401	37.169405
114	69	37.199770
114	114	37.238162
166	419	37.309760
166	395	37.409201
207	928	37.422829
166	53	38.184757
207	410	38.296142
207	207	38.362629
166	740	38.492257
166	226	38.646533
166	90	38.756880
166	166	38.940589
410	47	38.960905
410	410	39.086329
90	90	40.074809
665	665	40.236905
740	206	41.318974
69	204	41.349283
69	69	41.433264
740	740	41.976518
772	342	43.003674
128	113	43.241751
128	361	43.347460
128	577	43.358775
772	772	43.376257
128	128	43.621212
872	572	43.793545
872	857	44.359133
115	115	44.446642
872	872	44.646153
151	246	44.672087
151	648	44.733489
151	71	44.820810
361	364	45.021301
648	648	45.162032
151	739	45.291989
151	222	45.488537
71	71	45.548573
151	467	45.561911
151	446	45.568179
151	717	45.571867
151	151	45.607791
395	395	46.523135
361	361	46.705824
206	145	47.324543
206	327	48.307238
206	206	48.365118
53	127	48.717996
53	53	48.895199
277	244	49.377209
145	117	49.524934
277	59	49.617814
277	352	49.657938
277	277	49.753675
