host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
21,404,none,1,10,1/10,10
234,404,none,5,10,5/10,10
234,404,trans,5,10,5/10,10
234,74,complex,8,10,8/10,10
234,798,none,7,10,7/10,8
234,798,trans,1,10,1/10,8
234,94,none,8,10,8/10,8
404,21,trans,9,10,9/10,10
74,234,trans,2,10,2/10,10
74,798,none,7,10,7/10,9
74,798,trans,2,10,2/10,9
74,94,none,10,10,10/10,10
798,244,trans,10,10,10/10,10
798,94,none,7,10,7/10,7
94,337,trans,10,10,10/10,10
94,534,trans,10,10,10/10,10
