host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
12,211,none,7,10,7/10,9
12,211,trans,2,10,2/10,9
12,240,none,8,10,8/10,10
12,240,trans,2,10,2/10,10
13,12,trans,10,10,10/10,10
13,211,trans,7,10,7/10,7
13,240,trans,8,10,8/10,8
13,544,trans,10,10,10/10,10
13,554,none,9,10,9/10,9
13,56,none,3,10,3/10,10
144,299,none,6,10,6/10,9
144,299,trans,3,10,3/10,9
144,52,complex,2,10,2/10,10
144,895,trans,10,10,10/10,10
20,52,none,9,10,9/10,9
20,7,complex,1,10,1/10,10
20,7,none,2,10,2/10,10
211,240,none,9,10,9/10,10
240,211,trans,1,10,1/10,10
299,49,trans,10,10,10/10,10
356,55,none,8,10,8/10,10
382,7,complex,1,10,1/10,10
382,7,none,5,10,5/10,10
49,356,trans,8,10,8/10,8
49,55,trans,10,10,10/10,10
50,7,complex,2,10,2/10,10
50,7,none,2,10,2/10,10
52,144,trans,8,10,8/10,10
52,299,trans,7,10,7/10,7
52,7,complex,1,10,1/10,10
52,7,none,3,10,3/10,10
52,8,trans,10,10,10/10,10
55,234,trans,10,10,10/10,10
55,278,trans,10,10,10/10,10
55,356,trans,2,10,2/10,10
554,56,none,4,10,4/10,10
56,13,trans,7,10,7/10,10
56,358,trans,10,10,10/10,10
56,493,trans,10,10,10/10,10
56,554,trans,6,10,6/10,10
56,597,complex,1,10,1/10,10
56,6,none,4,10,4/10,10
56,6,trans,6,10,6/10,10
597,56,trans,9,10,9/10,10
597,669,none,1,10,1/10,10
597,669,trans,9,10,9/10,10
597,7,none,4,10,4/10,9
6,639,trans,10,10,10/10,10
7,20,trans,7,10,7/10,10
7,382,trans,4,10,4/10,10
7,488,trans,10,10,10/10,10
7,50,trans,6,10,6/10,10
7,52,trans,6,10,6/10,10
7,597,trans,5,10,5/10,9
7,94,none,3,10,3/10,10
7,94,trans,7,10,7/10,10
895,165,trans,10,10,10/10,10
895,262,trans,10,10,10/10,10
