host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
107,162,complex,2,10,2/10,10
107,162,none,2,10,2/10,10
107,162,trans,6,10,6/10,10
107,203,none,7,10,7/10,8
107,203,trans,1,10,1/10,8
107,336,complex,5,10,5/10,9
107,336,none,1,10,1/10,9
107,336,trans,3,10,3/10,9
107,364,none,9,10,9/10,10
107,364,trans,1,10,1/10,10
107,499,none,8,10,8/10,8
16,364,complex,1,10,1/10,10
162,229,trans,10,10,10/10,10
162,325,trans,10,10,10/10,10
162,530,trans,9,10,9/10,9
203,215,trans,10,10,10/10,10
203,364,none,6,10,6/10,7
203,4,none,2,10,2/10,10
203,4,trans,8,10,8/10,10
203,483,none,2,10,2/10,9
203,483,trans,7,10,7/10,9
203,499,complex,1,10,1/10,8
203,499,none,7,10,7/10,8
229,100,trans,10,10,10/10,10
229,134,trans,10,10,10/10,10
229,325,none,7,10,7/10,7
264,530,none,1,10,1/10,10
264,530,trans,1,10,1/10,10
364,16,trans,9,10,9/10,10
364,203,trans,1,10,1/10,7
364,499,complex,3,10,3/10,10
364,499,none,6,10,6/10,10
364,499,trans,1,10,1/10,10
364,594,none,1,10,1/10,10
364,594,trans,9,10,9/10,10
4,483,none,9,10,9/10,10
4,483,trans,1,10,1/10,10
530,264,trans,8,10,8/10,10
594,168,trans,10,10,10/10,10
594,605,trans,10,10,10/10,10
