None	55	0.000000
55	606	0.545301
55	60	2.186389
60	84	2.956867
60	44	3.273563
60	389	3.408389
55	55	3.418095
44	265	3.694691
44	393	4.141528
44	877	4.317775
877	411	4.427376
84	19	4.530535
44	918	4.740225
44	632	4.808106
84	131	4.978960
44	44	5.171050
918	950	5.308716
60	102	5.627637
265	265	5.741071
84	528	5.748292
131	655	5.890533
632	507	6.146329
60	137	6.271951
102	130	6.402016
19	145	6.590455
877	420	6.604510
420	15	6.611716
84	84	6.884458
130	30	7.611236
60	141	7.710820
145	922	7.883661
19	19	8.198054
130	215	8.310139
102	755	8.354446
528	74	8.369773
393	463	8.385785
215	166	8.387722
606	719	8.441605
420	458	8.743885
131	143	8.747701
922	62	8.859125
131	253	9.168711
137	13	9.207851
60	291	9.241355
137	983	9.366953
389	389	9.517215
74	61	9.572239
61	555	9.647485
141	184	9.673566
393	297	9.694732
74	951	9.729799
145	665	9.763905
665	115	9.802020
143	739	9.834521
13	124	9.879602
