host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
142,1000_to_1099,1049.5,10,10,1,1,0.9751117,0.9751117,0.981508,2.420208,1.488831888888889,1.488831888888889,0.9751117,0.9751117,0.981508,2.420208,1.488831888888889,1.488831888888889,1,0,0,0
147,1000_to_1099,1049.5,10,10,1,6,0.3272605,0.3272605,0.39109800000000006,0.634901,0.4044113555555556,0.4044113555555556,0.3272605,0.3272605,0.39109800000000006,0.634901,0.4044113555555556,0.4044113555555556,1,0,0,0
26,1000_to_1099,1049.5,10,10,1,9,1.5439276,1.5439276,1.239735,3.542835,2.3764230222222222,2.3764230222222222,1.5439276,1.5439276,1.239735,3.542835,2.3764230222222222,2.3764230222222222,1,0,0,0
289,1000_to_1099,1049.5,10,10,3,3,10.714641099999998,4.298839,10.158161999999999,25.655526,16.430080555555556,4.20281,10.714641099999998,4.298839,10.158161999999999,25.655526,16.430080555555556,4.20281,0.5,0.3,0.2,0
372,1000_to_1099,1049.5,10,10,1,5,1.6407136999999998,1.6407136999999998,1.354881,4.608331,2.805619711111111,2.805619711111111,1.6407136999999998,1.6407136999999998,1.354881,4.608331,2.805619711111111,2.805619711111111,1,0,0,0
409,1000_to_1099,1049.5,10,10,1,3,0.20428119999999997,0.20428119999999997,0.11702199999999999,0.283346,0.15560115555555554,0.15560115555555554,0.20428119999999997,0.20428119999999997,0.11702199999999999,0.283346,0.15560115555555554,0.15560115555555554,1,0,0,0
493,1000_to_1099,1049.5,10,10,3,3,12.2548174,4.480201666666667,9.720927,26.408622,17.305249333333332,6.140320133333334,12.2548174,4.480201666666667,9.720927,26.408622,17.305249333333332,6.140320133333334,0.6,0.2,0.2,0
66,1000_to_1099,1049.5,10,10,2,3,6.3458427,5.879498333333334,8.694647,17.316823,10.159422911111111,8.696351611111112,6.3458427,5.879498333333334,8.694647,17.316823,10.159422911111111,8.696351611111112,0.9,0.1,0,0
806,1000_to_1099,1049.5,10,10,3,5,2.7024231,2.0097970000000003,2.858544,6.773020000000001,4.507340155555555,3.5301188,2.7024231,2.0097970000000003,2.858544,6.773020000000001,4.507340155555555,3.5301188,0.6,0.3,0.1,0
142,1100_to_1199,1149.5,10,10,1,1,0.7838163,0.7838163,0.565436,1.7162879999999998,1.1485208666666666,1.1485208666666666,0.7838163,0.7838163,0.565436,1.7162879999999998,1.1485208666666666,1.1485208666666666,1,0,0,0
147,1100_to_1199,1149.5,10,10,2,7,0.19993060000000001,0.21791649999999999,0.328678,0.537159,0.33474733333333334,0.3373110714285714,0.19993060000000001,0.21791649999999999,0.328678,0.537159,0.33474733333333334,0.3373110714285714,0.8,0.2,0,0
26,1100_to_1199,1149.5,10,10,1,9,1.1122091,1.1122091,0.988894,2.744287,1.8075188222222223,1.8075188222222223,1.1122091,1.1122091,0.988894,2.744287,1.8075188222222223,1.8075188222222223,1,0,0,0
289,1100_to_1199,1149.5,10,10,3,3,8.713525399999998,5.1561319999999995,5.4245030000000005,19.220712999999996,13.235291333333333,5.5002938,8.713525399999998,5.1561319999999995,5.4245030000000005,19.220712999999996,13.235291333333333,5.5002938,0.5,0.3,0.2,0
372,1100_to_1199,1149.5,10,10,1,1,1.5077820999999996,1.5077820999999996,1.256935,4.048622,2.5367844666666666,2.5367844666666666,1.5077820999999996,1.5077820999999996,1.256935,4.048622,2.5367844666666666,2.5367844666666666,1,0,0,0
409,1100_to_1199,1149.5,10,10,1,3,0.20666920000000003,0.20666920000000003,0.131117,0.32114499999999996,0.17076968888888888,0.17076968888888888,0.20666920000000003,0.20666920000000003,0.131117,0.32114499999999996,0.17076968888888888,0.17076968888888888,1,0,0,0
493,1100_to_1199,1149.5,10,10,2,2,11.199478299999999,10.011008375,9.571767999999999,22.799174,14.378464555555555,11.176844821428572,11.199478299999999,10.011008375,9.571767999999999,22.799174,14.378464555555555,11.176844821428572,0.8,0.2,0,0
