host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
136,737,none,4,10,4/10,6
136,749,trans,10,10,10/10,10
142,618,none,9,10,9/10,9
142,93,none,1,10,1/10,10
221,335,none,10,10,10/10,10
221,391,none,1,10,1/10,10
221,391,trans,9,10,9/10,10
221,881,none,8,10,8/10,8
221,93,none,9,10,9/10,10
221,93,trans,1,10,1/10,10
335,136,trans,8,10,8/10,8
335,737,complex,1,10,1/10,10
335,737,trans,9,10,9/10,10
335,881,none,8,10,8/10,10
335,881,trans,2,10,2/10,10
335,93,none,9,10,9/10,9
618,93,none,1,10,1/10,10
737,136,trans,2,10,2/10,6
881,93,none,7,10,7/10,7
93,142,trans,9,10,9/10,10
93,618,trans,9,10,9/10,10
