host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
166,238,TRUE,TRUE,0,0,1,1,none,1.6077689999999998
166,336,TRUE,TRUE,0,0,1,1,none,2.176236
238,336,TRUE,TRUE,0,0,1,1,none,1.648533
166,484,FALSE,FALSE,0,0,1,1,none,5.8186040000000006
238,484,FALSE,FALSE,0,0,1,1,none,5.290901000000001
336,484,TRUE,TRUE,1,0,1,1,anc,1.92947
166,522,FALSE,FALSE,0,0,1,1,none,5.680537
238,522,FALSE,FALSE,0,0,1,1,none,5.152834
336,522,TRUE,TRUE,1,0,1,1,anc,1.53638
484,522,FALSE,FALSE,0,0,1,1,none,6.140127000000001
166,591,FALSE,FALSE,0,0,1,1,none,24.851429
238,591,FALSE,FALSE,0,0,1,1,none,24.323726
336,591,FALSE,FALSE,1,0,1,1,anc,20.198549999999997
484,591,FALSE,FALSE,0,0,1,1,none,24.949685
522,591,FALSE,FALSE,0,0,1,1,none,25.172952000000002
166,643,FALSE,FALSE,0,0,1,1,none,5.546455000000001
238,643,FALSE,FALSE,0,0,1,1,none,5.018752000000001
336,643,TRUE,TRUE,1,0,1,1,anc,0.893576
484,643,FALSE,FALSE,0,0,1,1,none,5.644711
522,643,FALSE,FALSE,0,0,1,1,none,5.867978000000001
591,643,TRUE,TRUE,0,1,1,1,desc,2.20714
166,673,TRUE,TRUE,0,0,1,1,none,2.84621
238,673,TRUE,TRUE,0,0,1,1,none,2.553739
336,673,TRUE,TRUE,0,0,1,1,none,3.1222060000000003
484,673,FALSE,FALSE,0,0,1,1,none,6.7645740000000005
522,673,FALSE,FALSE,0,0,1,1,none,6.626507
591,673,FALSE,FALSE,0,0,1,1,none,25.797399000000002
643,673,FALSE,FALSE,0,0,1,1,none,6.492425
166,686,FALSE,FALSE,0,0,1,1,none,2.6033882999999998
238,686,TRUE,TRUE,1,0,1,1,anc,0.898142
336,686,FALSE,FALSE,0,0,1,1,none,2.6441523
484,686,FALSE,FALSE,0,0,1,1,none,6.2865203
522,686,FALSE,FALSE,0,0,1,1,none,6.1484533
591,686,FALSE,FALSE,0,0,1,1,none,25.319345300000002
643,686,FALSE,FALSE,0,0,1,1,none,6.0143713000000005
673,686,FALSE,FALSE,0,0,1,1,none,3.5493582999999997
166,756,FALSE,FALSE,0,0,1,1,none,25.258033
238,756,FALSE,FALSE,0,0,1,1,none,24.730330000000002
336,756,FALSE,FALSE,1,0,1,1,anc,20.605154
484,756,FALSE,FALSE,0,0,1,1,none,25.356289
522,756,FALSE,FALSE,0,0,1,1,none,25.579556000000004
591,756,FALSE,FALSE,0,0,1,1,none,5.682955999999999
643,756,TRUE,TRUE,1,0,1,1,anc,3.04478
673,756,FALSE,FALSE,0,0,1,1,none,26.204003000000004
686,756,FALSE,FALSE,0,0,1,1,none,25.725949300000003
166,816,FALSE,FALSE,0,0,1,1,none,24.586501000000002
238,816,FALSE,FALSE,0,0,1,1,none,24.058798000000003
336,816,FALSE,FALSE,1,0,1,1,anc,19.933622
484,816,FALSE,FALSE,0,0,1,1,none,24.684757
522,816,FALSE,FALSE,0,0,1,1,none,24.908024
591,816,FALSE,FALSE,0,0,1,1,none,36.615168
643,816,TRUE,TRUE,1,0,1,1,anc,13.4418
673,816,FALSE,FALSE,0,0,1,1,none,25.532471
686,816,FALSE,FALSE,0,0,1,1,none,25.0544173
756,816,FALSE,FALSE,0,0,1,1,none,37.021772
166,924,FALSE,FALSE,0,0,1,1,none,22.918271999999998
238,924,FALSE,FALSE,0,0,1,1,none,22.390569
336,924,FALSE,FALSE,1,0,1,1,anc,18.774115000000002
484,924,FALSE,FALSE,0,0,1,1,none,23.377862
522,924,TRUE,TRUE,1,0,1,1,anc,3.76006
591,924,FALSE,FALSE,0,0,1,1,none,42.410687
643,924,FALSE,FALSE,0,0,1,1,none,23.105713
673,924,FALSE,FALSE,0,0,1,1,none,23.864242
686,924,FALSE,FALSE,0,0,1,1,none,23.3861883
756,924,FALSE,FALSE,0,0,1,1,none,42.817291000000004
816,924,FALSE,FALSE,0,0,1,1,none,42.145759000000005
