host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
10,101,FALSE,FALSE,0,0,1,1,none,5.569828
10,12,FALSE,FALSE,0,0,1,1,none,6.675777999999999
101,12,FALSE,FALSE,0,0,1,1,none,7.003851999999999
10,210,FALSE,FALSE,0,0,1,1,none,15.706962999999998
101,210,FALSE,FALSE,0,0,1,1,none,11.438348999999999
12,210,FALSE,FALSE,0,0,1,1,none,17.140987
10,214,FALSE,FALSE,0,0,1,1,none,7.170169
101,214,FALSE,FALSE,0,0,1,1,none,7.4982429999999995
12,214,TRUE,TRUE,1,0,1,1,anc,0.302681
210,214,FALSE,FALSE,0,0,1,1,none,17.635378
10,27,FALSE,FALSE,0,0,1,1,none,4.185268
101,27,TRUE,TRUE,0,0,1,1,none,4.513342
12,27,TRUE,TRUE,0,1,1,1,desc,1.947863
210,27,FALSE,FALSE,0,0,1,1,none,14.650476999999999
214,27,FALSE,FALSE,0,1,1,1,desc,2.4422539999999997
10,306,FALSE,FALSE,0,0,1,1,none,7.099424
101,306,FALSE,FALSE,0,0,1,1,none,7.427497999999999
12,306,FALSE,FALSE,0,0,1,1,none,7.938918
210,306,FALSE,FALSE,0,0,1,1,none,17.564632999999997
214,306,FALSE,FALSE,0,0,1,1,none,8.433309000000001
27,306,FALSE,FALSE,0,0,1,1,none,5.448408000000001
10,32,FALSE,FALSE,0,0,1,1,none,11.507962999999998
101,32,FALSE,FALSE,0,0,1,1,none,7.239349
12,32,FALSE,FALSE,0,0,1,1,none,12.941987
210,32,TRUE,TRUE,0,1,1,1,desc,1.680861
214,32,FALSE,FALSE,0,0,1,1,none,13.436378
27,32,FALSE,FALSE,0,0,1,1,none,10.451476999999999
306,32,FALSE,FALSE,0,0,1,1,none,13.365632999999997
10,321,FALSE,FALSE,0,0,1,1,none,10.470479
101,321,TRUE,TRUE,0,0,1,1,none,6.201867
12,321,FALSE,FALSE,0,0,1,1,none,11.904503
210,321,FALSE,FALSE,0,0,1,1,none,16.339002
214,321,FALSE,FALSE,0,0,1,1,none,12.398893999999999
27,321,TRUE,TRUE,0,0,1,1,none,9.413993
306,321,FALSE,FALSE,0,0,1,1,none,12.328148999999998
32,321,FALSE,FALSE,0,0,1,1,none,12.140002
10,344,TRUE,TRUE,0,1,1,1,desc,0.472186
101,344,TRUE,TRUE,0,0,1,1,none,3.419305
12,344,FALSE,FALSE,0,0,1,1,none,4.525255
210,344,FALSE,FALSE,0,0,1,1,none,13.556439999999998
