host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
108,1000_to_1099,1049.5,10,10,2,2,8.0659809,5.069084666666665,10.276119,16.585044,9.457409133333332,7.985460499999999,8.0659809,5.069084666666665,10.276119,16.585044,9.457409133333332,7.985460499999999,0.9,0.1,0,0,0,0
150,1000_to_1099,1049.5,10,10,1,1,5.4282746,5.4282746,3.780151,11.741373,7.177984133333333,7.177984133333333,5.4282746,5.4282746,3.780151,11.741373,7.177984133333333,7.177984133333333,1,0,0,0,0,0
218,1000_to_1099,1049.5,10,10,2,4,10.851657799999998,9.700414333333333,14.323832999999999,26.688962,16.120967422222222,14.145147444444444,10.851657799999998,9.700414333333333,14.323832999999999,26.688962,16.120967422222222,14.145147444444444,0.9,0.1,0,0,0,0
237,1000_to_1099,1049.5,10,10,1,1,6.598722099999999,6.598722099999999,6.431678,17.536725,10.591293844444445,10.591293844444445,6.598722099999999,6.598722099999999,6.431678,17.536725,10.591293844444445,10.591293844444445,1,0,0,0,0,0
241,1000_to_1099,1049.5,10,10,4,8,1.9011586,1.9928716666666668,2.209881,4.851016,3.4888052000000003,3.4532124,1.9011586,1.9928716666666668,2.209881,4.851016,3.4888052000000003,3.4532124,0.6,0.2,0.1,0.1,0,0
25,1000_to_1099,1049.5,10,10,1,5,0.6539204000000001,0.6539204000000001,0.528068,1.6661140000000003,0.9013292,0.9013292,0.6539204000000001,0.6539204000000001,0.528068,1.6661140000000003,0.9013292,0.9013292,1,0,0,0,0,0
363,1000_to_1099,1049.5,10,10,3,3,9.0299342,3.9192594,7.538511,20.989546999999995,13.6976592,4.5590332,9.0299342,3.9192594,7.538511,20.989546999999995,13.6976592,4.5590332,0.5,0.3,0.2,0,0,0
480,1000_to_1099,1049.5,10,10,1,2,9.3005857,9.3005857,8.100102999999999,19.742191,12.375789177777778,12.375789177777778,9.3005857,9.3005857,8.100102999999999,19.742191,12.375789177777778,12.375789177777778,1,0,0,0,0,0
487,1000_to_1099,1049.5,10,10,1,1,6.2485639,6.2485639,6.351303,15.147830999999998,9.547970244444445,9.547970244444445,6.2485639,6.2485639,6.351303,15.147830999999998,9.547970244444445,9.547970244444445,1,0,0,0,0,0
49,1000_to_1099,1049.5,10,10,2,3,12.4365872,6.7381204,16.474269,29.413509,16.26207657777778,8.651154199999999,12.4365872,6.7381204,16.474269,29.413509,16.26207657777778,8.651154199999999,0.5,0.5,0,0,0,0
513,1000_to_1099,1049.5,10,10,2,2,8.863777899999999,5.192198,12.428788999999998,19.288835,9.320247133333332,7.245062166666666,8.863777899999999,5.192198,12.428788999999998,19.288835,9.320247133333332,7.245062166666666,0.9,0.1,0,0,0,0
578,1000_to_1099,1049.5,10,10,3,3,11.534401599999999,4.942147,11.681567000000001,27.414214,16.531936622222222,8.5632776,11.534401599999999,4.942147,11.681567000000001,27.414214,16.531936622222222,8.5632776,0.5,0.3,0.2,0,0,0
598,1000_to_1099,1049.5,10,10,2,9,1.1263818,1.10707,0.924748,2.623219,1.721689822222222,1.685035,1.1263818,1.10707,0.924748,2.623219,1.721689822222222,1.685035,0.9,0.1,0,0,0,0
621,1000_to_1099,1049.5,10,10,1,1,2.2495806,2.2495806,3.80415,6.944972999999999,3.6353972,3.6353972,2.2495806,2.2495806,3.80415,6.944972999999999,3.6353972,3.6353972,1,0,0,0,0,0
848,1000_to_1099,1049.5,10,10,1,2,7.274453000000001,7.274453000000001,6.641788999999999,16.104272,9.018794088888889,9.018794088888889,7.274453000000001,7.274453000000001,6.641788999999999,16.104272,9.018794088888889,9.018794088888889,1,0,0,0,0,0
889,1000_to_1099,1049.5,10,10,3,3,8.1148238,6.0733412499999995,12.899475,23.199433,11.808766755555554,7.5960722857142855,8.1148238,6.0733412499999995,12.899475,23.199433,11.808766755555554,7.5960722857142855,0.8,0.1,0.1,0,0,0
