host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
106,112,none,10,10,10/10,10
144,256,none,8,10,8/10,10
144,256,trans,2,10,2/10,10
179,106,trans,10,10,10/10,10
179,112,trans,10,10,10/10,10
179,421,complex,3,10,3/10,10
179,421,none,4,10,4/10,10
179,725,trans,10,10,10/10,10
179,856,none,7,10,7/10,7
179,88,trans,10,10,10/10,10
421,179,trans,3,10,3/10,10
421,448,complex,3,10,3/10,10
421,448,none,6,10,6/10,10
421,448,trans,1,10,1/10,10
421,678,complex,3,10,3/10,10
421,678,none,5,10,5/10,10
421,678,trans,2,10,2/10,10
421,71,complex,4,10,4/10,10
421,71,none,2,10,2/10,10
421,71,trans,4,10,4/10,10
421,856,complex,6,10,6/10,10
421,856,none,3,10,3/10,10
421,856,trans,1,10,1/10,10
421,931,none,3,10,3/10,8
421,931,trans,5,10,5/10,8
448,678,complex,3,10,3/10,8
448,678,none,5,10,5/10,8
448,856,none,6,10,6/10,6
678,856,complex,4,10,4/10,7
678,856,none,3,10,3/10,7
725,144,trans,10,10,10/10,10
725,228,trans,10,10,10/10,10
725,243,trans,10,10,10/10,10
725,256,trans,8,10,8/10,8
725,408,trans,10,10,10/10,10
