host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
123,644,complex,3,10,3/10,10
277,496,none,3,10,3/10,10
277,547,none,10,10,10/10,10
327,644,complex,6,10,6/10,10
48,496,complex,1,10,1/10,10
496,277,trans,7,10,7/10,10
496,384,trans,10,10,10/10,10
496,48,trans,9,10,9/10,10
496,547,none,3,10,3/10,10
496,547,trans,7,10,7/10,10
496,559,trans,10,10,10/10,10
496,644,complex,10,10,10/10,10
496,651,none,6,10,6/10,10
496,651,trans,4,10,4/10,10
644,123,trans,7,10,7/10,10
644,327,trans,4,10,4/10,10
