host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
111,234,complex,2,10,2/10,10
111,234,trans,8,10,8/10,10
111,35,complex,6,10,6/10,10
111,35,trans,4,10,4/10,10
111,513,complex,5,10,5/10,9
111,530,complex,3,10,3/10,10
111,530,trans,7,10,7/10,10
111,829,complex,4,10,4/10,10
111,829,trans,6,10,6/10,10
124,265,trans,1,10,1/10,10
131,137,complex,3,10,3/10,10
131,137,none,1,10,1/10,10
131,137,trans,6,10,6/10,10
131,145,complex,8,10,8/10,9
131,145,none,1,10,1/10,9
131,517,complex,2,10,2/10,9
131,517,none,6,10,6/10,9
131,517,trans,1,10,1/10,9
131,637,complex,3,10,3/10,10
131,637,trans,7,10,7/10,10
131,878,complex,6,10,6/10,6
131,911,complex,4,10,4/10,8
131,911,none,1,10,1/10,8
131,911,trans,3,10,3/10,8
131,919,complex,3,10,3/10,10
131,919,trans,7,10,7/10,10
143,187,none,3,10,3/10,9
145,187,none,1,10,1/10,10
145,187,trans,9,10,9/10,10
145,259,complex,2,10,2/10,10
145,259,trans,8,10,8/10,10
145,509,trans,7,10,7/10,7
145,513,complex,2,10,2/10,10
145,513,trans,8,10,8/10,10
145,517,complex,9,10,9/10,10
145,517,none,1,10,1/10,10
145,553,trans,6,10,6/10,6
145,650,none,4,10,4/10,9
145,650,trans,5,10,5/10,9
145,878,complex,2,10,2/10,7
145,878,none,5,10,5/10,7
145,89,complex,1,10,1/10,9
145,89,trans,8,10,8/10,9
187,143,trans,6,10,6/10,9
187,236,trans,10,10,10/10,10
187,390,trans,10,10,10/10,10
187,509,none,5,10,5/10,8
187,509,trans,3,10,3/10,8
187,553,none,5,10,5/10,6
187,553,trans,1,10,1/10,6
198,847,complex,5,10,5/10,10
198,847,none,1,10,1/10,10
198,847,trans,2,10,2/10,10
259,89,complex,1,10,1/10,8
259,89,none,6,10,6/10,8
259,89,trans,1,10,1/10,8
265,124,trans,9,10,9/10,10
265,485,complex,3,10,3/10,10
265,485,trans,7,10,7/10,10
265,98,complex,3,10,3/10,10
265,98,trans,6,10,6/10,10
320,348,none,6,10,6/10,8
320,348,trans,1,10,1/10,8
340,904,complex,1,10,1/10,10
348,320,trans,1,10,1/10,8
348,829,complex,2,10,2/10,9
401,517,complex,7,10,7/10,10
401,847,complex,1,10,1/10,8
401,847,trans,7,10,7/10,8
406,951,complex,6,10,6/10,10
509,553,none,7,10,7/10,10
509,553,trans,3,10,3/10,10
513,111,trans,4,10,4/10,9
513,373,trans,10,10,10/10,10
513,480,trans,9,10,9/10,9
517,401,trans,3,10,3/10,10
637,878,complex,5,10,5/10,6
637,878,none,1,10,1/10,6
650,642,trans,10,10,10/10,10
650,951,complex,1,10,1/10,10
650,951,trans,9,10,9/10,10
650,974,none,1,10,1/10,10
650,974,trans,9,10,9/10,10
829,320,trans,9,10,9/10,9
829,348,trans,7,10,7/10,9
847,198,trans,2,10,2/10,10
878,919,complex,7,10,7/10,7
89,265,trans,7,10,7/10,7
89,968,none,1,10,1/10,10
89,968,trans,9,10,9/10,10
904,340,trans,9,10,9/10,10
904,911,none,2,10,2/10,10
908,127,trans,10,10,10/10,10
908,911,complex,2,10,2/10,9
908,911,none,1,10,1/10,9
911,904,trans,8,10,8/10,10
911,908,trans,6,10,6/10,9
951,406,trans,4,10,4/10,10
98,265,trans,1,10,1/10,10
98,310,trans,10,10,10/10,10
