host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
117,125,none,8,10,8/10,8
117,294,none,8,10,8/10,8
117,54,none,8,10,8/10,10
117,889,none,8,10,8/10,8
12,252,none,10,10,10/10,10
12,46,none,10,10,10/10,10
12,54,complex,3,10,3/10,10
12,767,complex,3,10,3/10,10
12,767,trans,7,10,7/10,10
125,294,none,9,10,9/10,9
125,54,complex,1,10,1/10,10
125,54,none,8,10,8/10,10
125,889,none,9,10,9/10,9
252,46,none,10,10,10/10,10
294,54,none,9,10,9/10,10
294,889,none,9,10,9/10,9
54,117,trans,2,10,2/10,10
54,12,trans,7,10,7/10,10
54,125,trans,1,10,1/10,10
54,252,trans,10,10,10/10,10
54,294,trans,1,10,1/10,10
54,46,trans,10,10,10/10,10
54,889,none,9,10,9/10,10
54,889,trans,1,10,1/10,10
889,177,trans,10,10,10/10,10
