host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
106,116,FALSE,FALSE,0,0,1,1,none,44.95201186999999
106,123,TRUE,TRUE,1,0,1,1,anc,2.251801
116,123,FALSE,FALSE,0,0,1,1,none,48.58380886999999
106,135,FALSE,FALSE,0,0,1,1,none,43.41510287
116,135,FALSE,FALSE,0,0,1,1,none,11.060049000000001
123,135,FALSE,FALSE,0,0,1,1,none,47.04689987
106,140,FALSE,FALSE,0,0,1,1,none,30.402929999999998
116,140,FALSE,FALSE,0,0,1,1,none,44.171861869999994
123,140,FALSE,FALSE,0,0,1,1,none,34.034727
135,140,FALSE,FALSE,0,0,1,1,none,42.63495286999999
106,163,FALSE,FALSE,0,0,1,1,none,45.120326469999995
116,163,TRUE,TRUE,0,0,1,1,none,6.3334926
123,163,FALSE,FALSE,0,0,1,1,none,48.752123469999994
135,163,FALSE,FALSE,0,0,1,1,none,11.2283636
140,163,FALSE,FALSE,0,0,1,1,none,44.340176469999996
106,17,FALSE,FALSE,0,0,1,1,none,Inf
116,17,TRUE,TRUE,0,0,1,1,none,5.0280826
123,17,FALSE,FALSE,0,0,1,1,none,Inf
135,17,FALSE,FALSE,0,0,1,1,none,Inf
140,17,FALSE,FALSE,0,0,1,1,none,Inf
163,17,TRUE,TRUE,0,0,1,1,none,5.114649999999999
106,170,FALSE,FALSE,0,0,1,1,none,21.20323287
116,170,TRUE,TRUE,0,1,1,1,desc,6.298479
123,170,FALSE,FALSE,0,0,1,1,none,24.83502987
135,170,TRUE,TRUE,0,1,1,1,desc,3.72475
140,170,FALSE,FALSE,0,0,1,1,none,20.423082870000002
163,170,TRUE,TRUE,0,1,1,1,desc,6.466793599999999
17,170,TRUE,TRUE,0,1,1,1,desc,5.1613836
106,171,FALSE,FALSE,0,0,1,1,none,43.65739187
116,171,FALSE,FALSE,0,0,1,1,none,41.029118000000004
123,171,FALSE,FALSE,0,0,1,1,none,47.28918887
135,171,FALSE,FALSE,0,0,1,1,none,39.492209
140,171,FALSE,FALSE,0,0,1,1,none,42.87724187
163,171,FALSE,FALSE,0,0,1,1,none,41.197432600000006
17,171,FALSE,FALSE,0,0,1,1,none,Inf
170,171,TRUE,TRUE,1,0,1,1,anc,9.184449
106,184,TRUE,TRUE,1,0,1,1,anc,1.029516
116,184,FALSE,FALSE,0,0,1,1,none,48.58946786999999
123,184,FALSE,FALSE,0,0,1,1,none,6.958955
135,184,FALSE,FALSE,0,0,1,1,none,47.05255887
140,184,FALSE,FALSE,0,0,1,1,none,34.040386
163,184,FALSE,FALSE,0,0,1,1,none,48.757782469999995
17,184,FALSE,FALSE,0,0,1,1,none,Inf
170,184,FALSE,FALSE,0,0,1,1,none,24.840688870000005
171,184,FALSE,FALSE,0,0,1,1,none,47.29484787
106,189,FALSE,FALSE,0,0,1,1,none,43.117997869999996
116,189,FALSE,FALSE,0,0,1,1,none,35.976783999999995
123,189,FALSE,FALSE,0,0,1,1,none,46.749794869999995
135,189,FALSE,FALSE,0,0,1,1,none,34.439874999999994
140,189,FALSE,FALSE,0,0,1,1,none,42.33784787
163,189,FALSE,FALSE,0,0,1,1,none,36.1450986
17,189,FALSE,FALSE,0,0,1,1,none,Inf
170,189,TRUE,TRUE,1,0,1,1,anc,10.233365
171,189,FALSE,FALSE,0,0,1,1,none,39.19510400000001
184,189,FALSE,FALSE,0,0,1,1,none,46.75545387
106,191,FALSE,FALSE,0,0,1,1,none,35.77445
116,191,FALSE,FALSE,0,0,1,1,none,44.80400187
123,191,FALSE,FALSE,0,0,1,1,none,39.406247
135,191,FALSE,FALSE,0,0,1,1,none,43.26709287
140,191,FALSE,FALSE,0,0,1,1,none,34.994299999999996
163,191,FALSE,FALSE,0,0,1,1,none,44.97231647
17,191,FALSE,FALSE,0,0,1,1,none,Inf
170,191,FALSE,FALSE,0,0,1,1,none,21.05522287
171,191,FALSE,FALSE,0,0,1,1,none,43.509381870000006
184,191,FALSE,FALSE,0,0,1,1,none,39.411906
189,191,FALSE,FALSE,0,0,1,1,none,42.969987870000004
106,21,TRUE,TRUE,1,0,1,1,anc,2.551242
116,21,FALSE,FALSE,0,0,1,1,none,48.49506586999999
123,21,FALSE,FALSE,0,0,1,1,none,6.864553
135,21,FALSE,FALSE,0,0,1,1,none,46.958156869999996
140,21,FALSE,FALSE,0,0,1,1,none,33.945983999999996
163,21,FALSE,FALSE,0,0,1,1,none,48.66338046999999
17,21,FALSE,FALSE,0,0,1,1,none,Inf
170,21,FALSE,FALSE,0,0,1,1,none,24.746286870000002
171,21,FALSE,FALSE,0,0,1,1,none,47.200445869999996
184,21,FALSE,FALSE,0,0,1,1,none,5.196886
189,21,FALSE,FALSE,0,0,1,1,none,46.661051869999994
191,21,FALSE,FALSE,0,0,1,1,none,39.317504
106,219,TRUE,TRUE,1,0,1,1,anc,2.17493
116,219,FALSE,FALSE,0,0,1,1,none,48.264409869999994
123,219,FALSE,FALSE,0,0,1,1,none,6.633896999999999
135,219,FALSE,FALSE,0,0,1,1,none,46.72750087
140,219,FALSE,FALSE,0,0,1,1,none,33.715328
163,219,FALSE,FALSE,0,0,1,1,none,48.43272447
17,219,FALSE,FALSE,0,0,1,1,none,Inf
170,219,FALSE,FALSE,0,0,1,1,none,24.515630870000006
171,219,FALSE,FALSE,0,0,1,1,none,46.96978987
184,219,FALSE,FALSE,0,0,1,1,none,5.505116
189,219,FALSE,FALSE,0,0,1,1,none,46.43039587
191,219,FALSE,FALSE,0,0,1,1,none,39.086848
21,219,FALSE,FALSE,0,0,1,1,none,5.4107140000000005
106,228,TRUE,TRUE,1,0,1,1,anc,2.196501
116,228,FALSE,FALSE,0,0,1,1,none,48.528508869999996
123,228,TRUE,TRUE,0,0,1,1,none,3.4534599999999998
135,228,FALSE,FALSE,0,0,1,1,none,46.99159987
140,228,FALSE,FALSE,0,0,1,1,none,33.979426999999994
163,228,FALSE,FALSE,0,0,1,1,none,48.69682347
17,228,FALSE,FALSE,0,0,1,1,none,Inf
170,228,FALSE,FALSE,0,0,1,1,none,24.779729869999997
171,228,FALSE,FALSE,0,0,1,1,none,47.23388887
184,228,FALSE,FALSE,0,0,1,1,none,6.9036550000000005
189,228,FALSE,FALSE,0,0,1,1,none,46.69449487
191,228,FALSE,FALSE,0,0,1,1,none,39.350947000000005
21,228,FALSE,FALSE,0,0,1,1,none,6.809253000000001
219,228,FALSE,FALSE,0,0,1,1,none,6.578596999999999
106,278,FALSE,FALSE,0,0,1,1,none,44.753182869999996
116,278,FALSE,FALSE,0,0,1,1,none,37.611968999999995
123,278,FALSE,FALSE,0,0,1,1,none,48.384979869999995
135,278,FALSE,FALSE,0,0,1,1,none,36.07506
140,278,FALSE,FALSE,0,0,1,1,none,43.97303287
163,278,FALSE,FALSE,0,0,1,1,none,37.7802836
17,278,FALSE,FALSE,0,0,1,1,none,Inf
170,278,TRUE,TRUE,1,0,1,1,anc,11.868549999999999
171,278,FALSE,FALSE,0,0,1,1,none,40.83028900000001
184,278,FALSE,FALSE,0,0,1,1,none,48.39063887
189,278,TRUE,TRUE,0,0,1,1,none,2.721735
191,278,FALSE,FALSE,0,0,1,1,none,44.605172870000004
21,278,FALSE,FALSE,0,0,1,1,none,48.296236869999994
219,278,FALSE,FALSE,0,0,1,1,none,48.06558086999999
228,278,FALSE,FALSE,0,0,1,1,none,48.32967987
106,282,TRUE,TRUE,1,0,1,1,anc,0.7783089999999999
116,282,FALSE,FALSE,0,0,1,1,none,48.33826086999999
123,282,FALSE,FALSE,0,0,1,1,none,6.707748
135,282,FALSE,FALSE,0,0,1,1,none,46.80135187
140,282,FALSE,FALSE,0,0,1,1,none,33.789179
163,282,FALSE,FALSE,0,0,1,1,none,48.506575469999994
17,282,FALSE,FALSE,0,0,1,1,none,Inf
170,282,FALSE,FALSE,0,0,1,1,none,24.589481870000004
171,282,FALSE,FALSE,0,0,1,1,none,47.04364087
184,282,TRUE,TRUE,0,0,1,1,none,1.461515
189,282,FALSE,FALSE,0,0,1,1,none,46.504246869999996
191,282,FALSE,FALSE,0,0,1,1,none,39.160699
21,282,FALSE,FALSE,0,0,1,1,none,4.945679
219,282,FALSE,FALSE,0,0,1,1,none,5.253909
228,282,FALSE,FALSE,0,0,1,1,none,6.652448000000001
278,282,FALSE,FALSE,0,0,1,1,none,48.139431869999996
106,283,FALSE,FALSE,0,0,1,1,none,43.34850287
116,283,FALSE,FALSE,0,0,1,1,none,36.207288999999996
123,283,FALSE,FALSE,0,0,1,1,none,46.980299869999996
135,283,FALSE,FALSE,0,0,1,1,none,34.670379999999994
140,283,FALSE,FALSE,0,0,1,1,none,42.56835287
163,283,FALSE,FALSE,0,0,1,1,none,36.3756036
17,283,FALSE,FALSE,0,0,1,1,none,Inf
170,283,TRUE,TRUE,1,0,1,1,anc,10.46387
171,283,FALSE,FALSE,0,0,1,1,none,39.425609
184,283,FALSE,FALSE,0,0,1,1,none,46.98595887
189,283,TRUE,TRUE,0,0,1,1,none,11.433115
191,283,FALSE,FALSE,0,0,1,1,none,43.200492870000005
21,283,FALSE,FALSE,0,0,1,1,none,46.891556869999995
219,283,FALSE,FALSE,0,0,1,1,none,46.66090086999999
228,283,FALSE,FALSE,0,0,1,1,none,46.92499987
278,283,TRUE,TRUE,0,0,1,1,none,13.0683
282,283,FALSE,FALSE,0,0,1,1,none,46.73475187
106,31,FALSE,FALSE,0,0,1,1,none,43.19335187
116,31,FALSE,FALSE,0,0,1,1,none,40.565078
123,31,FALSE,FALSE,0,0,1,1,none,46.82514887
135,31,FALSE,FALSE,0,0,1,1,none,39.028169
140,31,FALSE,FALSE,0,0,1,1,none,42.413201869999995
163,31,FALSE,FALSE,0,0,1,1,none,40.7333926
17,31,FALSE,FALSE,0,0,1,1,none,Inf
170,31,TRUE,TRUE,1,0,1,1,anc,2.35473
171,31,FALSE,FALSE,0,0,1,1,none,17.904858
184,31,FALSE,FALSE,0,0,1,1,none,46.83080787
189,31,FALSE,FALSE,0,0,1,1,none,38.731064
191,31,FALSE,FALSE,0,0,1,1,none,43.04534187
21,31,FALSE,FALSE,0,0,1,1,none,46.73640587
219,31,FALSE,FALSE,0,0,1,1,none,46.50574987
228,31,FALSE,FALSE,0,0,1,1,none,46.769848870000004
278,31,FALSE,FALSE,0,0,1,1,none,40.366249
282,31,FALSE,FALSE,0,0,1,1,none,46.57960087
283,31,FALSE,FALSE,0,0,1,1,none,38.961569
106,316,FALSE,FALSE,0,0,1,1,none,21.19686957
116,316,FALSE,FALSE,0,0,1,1,none,23.8082779
123,316,FALSE,FALSE,0,0,1,1,none,24.828666570000003
135,316,FALSE,FALSE,0,0,1,1,none,22.2713689
140,316,FALSE,FALSE,0,0,1,1,none,20.416719569999998
163,316,FALSE,FALSE,0,0,1,1,none,23.976592500000002
17,316,FALSE,FALSE,0,0,1,1,none,Inf
170,316,TRUE,TRUE,0,0,1,1,none,0.059498899999999993
171,316,FALSE,FALSE,0,0,1,1,none,22.5136579
184,316,FALSE,FALSE,0,0,1,1,none,24.834325570000004
189,316,FALSE,FALSE,0,0,1,1,none,21.9742639
191,316,FALSE,FALSE,0,0,1,1,none,21.048859570000005
21,316,FALSE,FALSE,0,0,1,1,none,24.739923570000002
219,316,FALSE,FALSE,0,0,1,1,none,24.509267570000006
228,316,FALSE,FALSE,0,0,1,1,none,24.77336657
278,316,FALSE,FALSE,0,0,1,1,none,23.6094489
282,316,FALSE,FALSE,0,0,1,1,none,24.583118570000003
283,316,FALSE,FALSE,0,0,1,1,none,22.2047689
31,316,FALSE,FALSE,0,0,1,1,none,22.0496179
106,321,TRUE,TRUE,0,1,1,1,desc,5.58334
116,321,FALSE,FALSE,0,0,1,1,none,26.990781869999996
123,321,FALSE,FALSE,0,1,1,1,desc,9.215137
135,321,FALSE,FALSE,0,0,1,1,none,25.453872869999998
140,321,TRUE,TRUE,0,1,1,1,desc,5.99075
163,321,FALSE,FALSE,0,0,1,1,none,27.159096469999998
17,321,FALSE,FALSE,0,0,1,1,none,Inf
170,321,TRUE,TRUE,0,0,1,1,none,3.24200287
171,321,FALSE,FALSE,0,0,1,1,none,25.69616187
184,321,FALSE,FALSE,0,1,1,1,desc,9.220796
