host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
238,276,FALSE,FALSE,0,0,1,1,none,2.9975720000000003
238,305,FALSE,FALSE,0,0,1,1,none,4.690779
276,305,FALSE,FALSE,0,0,1,1,none,5.365107
238,377,FALSE,FALSE,0,0,1,1,none,4.925687999999999
276,377,FALSE,FALSE,0,0,1,1,none,5.600016
305,377,FALSE,FALSE,0,0,1,1,none,2.1374009999999997
238,551,FALSE,FALSE,0,0,1,1,none,3.5792729999999997
276,551,FALSE,FALSE,0,0,1,1,none,4.253601
305,551,TRUE,TRUE,0,1,1,1,desc,0.508855
377,551,TRUE,TRUE,0,1,1,1,desc,0.768049
238,595,FALSE,FALSE,0,0,1,1,none,2.2030709999999996
276,595,TRUE,TRUE,0,1,1,1,desc,0.430938
305,595,FALSE,FALSE,0,0,1,1,none,4.570606
377,595,FALSE,FALSE,0,0,1,1,none,4.805515
551,595,FALSE,FALSE,0,0,1,1,none,3.4590999999999994
238,682,FALSE,FALSE,0,0,1,1,none,2.373126
276,682,FALSE,FALSE,0,0,1,1,none,3.0474539999999997
305,682,FALSE,FALSE,0,1,1,1,desc,1.308707
377,682,FALSE,FALSE,0,1,1,1,desc,1.5436159999999999
551,682,TRUE,TRUE,0,1,1,1,desc,0.19720100000000002
595,682,FALSE,FALSE,0,0,1,1,none,2.2529529999999998
238,745,TRUE,TRUE,0,1,1,1,desc,0.716243
276,745,FALSE,FALSE,0,1,1,1,desc,1.122371
305,745,FALSE,FALSE,0,0,1,1,none,3.2696170000000007
377,745,FALSE,FALSE,0,0,1,1,none,3.504526
551,745,FALSE,FALSE,0,0,1,1,none,2.158111
595,745,TRUE,TRUE,0,1,1,1,desc,0.32787
682,745,TRUE,TRUE,0,0,1,1,none,0.951964
238,914,FALSE,FALSE,0,0,1,1,none,3.654379
276,914,FALSE,FALSE,0,0,1,1,none,4.328707
305,914,FALSE,FALSE,0,0,1,1,none,1.3970859999999998
377,914,FALSE,FALSE,0,0,1,1,none,1.6319949999999999
551,914,TRUE,TRUE,0,0,1,1,none,0.28558
595,914,FALSE,FALSE,0,0,1,1,none,3.5342059999999997
682,914,TRUE,TRUE,1,0,1,1,anc,0.272307
745,914,FALSE,FALSE,0,0,1,1,none,2.2332170000000002
