None	414	0.000000
414	313	0.020690
414	212	0.025926
414	782	1.086989
414	124	1.209978
414	473	1.596876
414	414	1.706196
782	185	3.528885
782	782	3.861138
185	174	33.482260
185	412	33.565953
185	152	34.165631
185	205	34.194732
185	503	34.302501
185	574	34.526811
185	158	34.606630
185	279	34.685084
185	236	34.709863
185	546	34.835849
185	255	34.908885
185	728	34.996664
185	101	35.444980
185	112	35.865493
185	58	35.880288
185	21	35.937345
185	12	35.989694
185	185	36.082286
236	236	47.191989
101	810	47.666544
101	457	47.836707
101	779	47.849865
101	702	47.958089
101	526	48.035924
101	666	48.545801
101	504	48.690331
101	252	48.720861
101	522	48.972142
101	427	49.025873
58	189	49.124528
58	253	49.127164
101	184	49.303324
58	58	49.551474
101	250	49.696039
101	738	49.975713
