host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
114,119,FALSE,FALSE,0,0,1,1,none,9.341408999999999
114,190,FALSE,FALSE,0,0,1,1,none,9.274652
119,190,FALSE,FALSE,0,0,1,1,none,0.935975
114,203,FALSE,FALSE,0,0,1,1,none,8.791691
119,203,FALSE,FALSE,0,0,1,1,none,1.759722
190,203,FALSE,FALSE,0,0,1,1,none,1.692965
114,219,FALSE,FALSE,0,0,1,1,none,7.3708269999999985
119,219,FALSE,FALSE,0,0,1,1,none,6.005826
190,219,FALSE,FALSE,0,0,1,1,none,5.939069
203,219,FALSE,FALSE,0,0,1,1,none,5.456108
114,30,FALSE,FALSE,0,0,1,1,none,10.181851
119,30,FALSE,FALSE,0,0,1,1,none,7.418178
190,30,FALSE,FALSE,0,0,1,1,none,7.351421
203,30,FALSE,FALSE,0,0,1,1,none,6.868460000000001
219,30,FALSE,FALSE,0,0,1,1,none,6.846268
114,302,FALSE,FALSE,0,0,1,1,none,8.728012999999999
119,302,FALSE,FALSE,0,0,1,1,none,1.696044
190,302,FALSE,FALSE,0,0,1,1,none,1.6292870000000002
203,302,TRUE,TRUE,0,0,1,1,none,0.551862
219,302,FALSE,FALSE,0,0,1,1,none,5.39243
30,302,FALSE,FALSE,0,0,1,1,none,6.804782
114,352,FALSE,FALSE,0,0,1,1,none,11.833006999999998
119,352,FALSE,FALSE,0,0,1,1,none,9.069334
190,352,FALSE,FALSE,0,0,1,1,none,9.002576999999999
203,352,FALSE,FALSE,0,0,1,1,none,8.519616
219,352,FALSE,FALSE,0,0,1,1,none,8.497423999999999
30,352,FALSE,FALSE,0,0,1,1,none,9.197574
302,352,FALSE,FALSE,0,0,1,1,none,8.455938
114,402,FALSE,FALSE,0,0,1,1,none,4.492062
119,402,FALSE,FALSE,0,0,1,1,none,5.919205
190,402,FALSE,FALSE,0,0,1,1,none,5.852448000000001
203,402,FALSE,FALSE,0,0,1,1,none,5.369487000000001
219,402,FALSE,FALSE,0,0,1,1,none,3.9486229999999995
30,402,FALSE,FALSE,0,0,1,1,none,6.759647000000001
302,402,FALSE,FALSE,0,0,1,1,none,5.305809
352,402,FALSE,FALSE,0,0,1,1,none,8.410803
114,523,FALSE,FALSE,0,0,1,1,none,7.705344
119,523,FALSE,FALSE,0,0,1,1,none,4.941671
190,523,FALSE,FALSE,0,0,1,1,none,4.8749139999999995
203,523,FALSE,FALSE,0,0,1,1,none,4.391953
219,523,FALSE,FALSE,0,0,1,1,none,4.3697610000000005
30,523,FALSE,FALSE,0,0,1,1,none,5.069911
302,523,FALSE,FALSE,0,0,1,1,none,4.3282750000000005
352,523,TRUE,TRUE,0,1,1,1,desc,0.282646
402,523,FALSE,FALSE,0,0,1,1,none,4.283140000000001
114,552,FALSE,FALSE,0,0,1,1,none,8.580584
119,552,TRUE,TRUE,0,1,1,1,desc,0.501365
190,552,TRUE,TRUE,0,1,1,1,desc,0.261411
203,552,TRUE,TRUE,0,0,1,1,none,0.998897
219,552,FALSE,FALSE,0,0,1,1,none,5.245001
30,552,FALSE,FALSE,0,0,1,1,none,6.6573530000000005
302,552,TRUE,TRUE,0,0,1,1,none,0.935219
352,552,FALSE,FALSE,0,0,1,1,none,8.308508999999999
402,552,FALSE,FALSE,0,0,1,1,none,5.158380000000001
523,552,FALSE,FALSE,0,0,1,1,none,4.180846
114,73,FALSE,FALSE,0,0,1,1,none,9.118331999999999
119,73,FALSE,FALSE,0,0,1,1,none,0.779655
190,73,FALSE,FALSE,0,0,1,1,none,0.7058280000000001
203,73,FALSE,FALSE,0,0,1,1,none,1.536645
219,73,FALSE,FALSE,0,0,1,1,none,5.782749
30,73,FALSE,FALSE,0,0,1,1,none,7.195101
302,73,FALSE,FALSE,0,0,1,1,none,1.4729670000000001
352,73,FALSE,FALSE,0,0,1,1,none,8.846257
402,73,FALSE,FALSE,0,0,1,1,none,5.696128
523,73,FALSE,FALSE,0,0,1,1,none,4.718594
552,73,TRUE,TRUE,1,0,1,1,anc,0.274754
114,894,TRUE,TRUE,0,0,1,1,none,1.906607
119,894,FALSE,FALSE,0,0,1,1,none,8.193931999999998
190,894,FALSE,FALSE,0,0,1,1,none,8.127175
203,894,FALSE,FALSE,0,0,1,1,none,7.644214000000001
219,894,FALSE,FALSE,0,0,1,1,none,6.223349999999999
30,894,FALSE,FALSE,0,0,1,1,none,9.034374
302,894,FALSE,FALSE,0,0,1,1,none,7.5805359999999995
352,894,FALSE,FALSE,0,0,1,1,none,10.685529999999998
402,894,FALSE,FALSE,0,0,1,1,none,3.344585
523,894,FALSE,FALSE,0,0,1,1,none,6.557867000000001
552,894,FALSE,FALSE,0,0,1,1,none,7.433107000000001
73,894,FALSE,FALSE,0,0,1,1,none,7.970854999999999
114,116,FALSE,FALSE,0,0,1,2,none,6.4086419999999995
119,116,FALSE,FALSE,0,0,1,2,none,3.6449689999999997
190,116,FALSE,FALSE,0,0,1,2,none,3.5782119999999997
203,116,FALSE,FALSE,0,0,1,2,none,3.095251
219,116,FALSE,FALSE,0,0,1,2,none,3.0730589999999998
30,116,TRUE,TRUE,1,1,1,2,complex,0.130391
302,116,FALSE,FALSE,0,0,1,2,none,3.031573
352,116,FALSE,FALSE,0,1,1,2,desc,4.127664
402,116,FALSE,FALSE,0,0,1,2,none,2.9864379999999997
523,116,TRUE,FALSE,0,1,1,2,desc,1e-6
552,116,FALSE,FALSE,0,0,1,2,none,2.884144
73,116,FALSE,FALSE,0,0,1,2,none,3.4218919999999997
894,116,FALSE,FALSE,0,0,1,2,none,5.261165
114,346,FALSE,FALSE,0,1,1,2,desc,3.6995530000000008
119,346,FALSE,FALSE,0,1,1,2,desc,2.6773059999999997
190,346,FALSE,FALSE,0,1,1,2,desc,2.610549
203,346,TRUE,TRUE,0,1,1,2,desc,2.1275880000000003
219,346,TRUE,TRUE,0,1,1,2,desc,1.573894
30,346,FALSE,FALSE,0,0,1,2,none,4.414522000000001
302,346,TRUE,TRUE,0,1,1,2,desc,2.06391
352,346,FALSE,FALSE,0,0,1,2,none,6.065678
402,346,TRUE,TRUE,0,1,1,2,desc,0.180329
523,346,FALSE,FALSE,0,0,1,2,none,1.938015
552,346,TRUE,TRUE,0,1,1,2,desc,1.916481
73,346,FALSE,FALSE,0,1,1,2,desc,2.454229
894,346,FALSE,FALSE,0,1,1,2,desc,2.5520759999999996
116,346,TRUE,FALSE,0,0,2,2,none,0.641313
114,644,TRUE,FALSE,0,1,1,2,desc,2.7796570000000003
119,644,FALSE,FALSE,0,0,1,2,none,5.8898909999999995
190,644,FALSE,FALSE,0,0,1,2,none,5.823134
203,644,FALSE,FALSE,0,0,1,2,none,5.340173
219,644,FALSE,FALSE,0,0,1,2,none,3.9193089999999993
30,644,FALSE,FALSE,0,0,1,2,none,6.730333
302,644,FALSE,FALSE,0,0,1,2,none,5.276495
352,644,FALSE,FALSE,0,0,1,2,none,8.381488999999998
