host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
101,11,complex,4,10,4/10,8
101,11,none,3,10,3/10,8
101,11,trans,1,10,1/10,8
101,112,complex,2,10,2/10,7
101,112,none,3,10,3/10,7
101,112,trans,2,10,2/10,7
101,153,complex,2,10,2/10,8
101,153,none,5,10,5/10,8
101,153,trans,1,10,1/10,8
101,456,complex,4,10,4/10,9
101,456,none,5,10,5/10,9
101,500,complex,3,10,3/10,7
101,500,none,3,10,3/10,7
101,941,complex,2,10,2/10,8
101,941,none,5,10,5/10,8
101,941,trans,1,10,1/10,8
11,153,complex,1,10,1/10,6
11,153,none,4,10,4/10,6
11,153,trans,1,10,1/10,6
11,456,complex,5,10,5/10,9
11,456,none,4,10,4/10,9
11,500,complex,2,10,2/10,6
11,500,none,4,10,4/10,6
11,671,complex,6,10,6/10,7
11,671,none,1,10,1/10,7
112,941,complex,2,10,2/10,7
112,941,none,5,10,5/10,7
153,138,trans,10,10,10/10,10
153,456,complex,3,10,3/10,7
153,456,none,4,10,4/10,7
153,500,none,6,10,6/10,6
153,941,none,5,10,5/10,6
153,941,trans,1,10,1/10,6
274,456,complex,3,10,3/10,7
274,456,none,3,10,3/10,7
274,671,complex,2,10,2/10,6
274,671,none,3,10,3/10,6
277,456,none,1,10,1/10,10
456,274,trans,1,10,1/10,7
456,277,trans,9,10,9/10,10
456,500,complex,2,10,2/10,7
456,500,none,5,10,5/10,7
456,651,complex,4,10,4/10,8
456,651,trans,4,10,4/10,8
456,671,complex,5,10,5/10,8
456,671,none,1,10,1/10,8
456,671,trans,2,10,2/10,8
500,101,trans,1,10,1/10,7
671,274,trans,1,10,1/10,6
