host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
101,219,complex,1,10,1/10,10
129,487,none,9,10,9/10,9
142,156,trans,10,10,10/10,10
142,176,complex,6,10,6/10,8
142,176,trans,2,10,2/10,8
142,199,complex,4,10,4/10,7
142,199,trans,3,10,3/10,7
142,229,complex,9,10,9/10,10
142,229,trans,1,10,1/10,10
142,34,none,1,10,1/10,10
178,662,none,9,10,9/10,9
178,813,none,8,10,8/10,10
178,813,trans,1,10,1/10,10
187,20,none,6,10,6/10,6
195,34,complex,7,10,7/10,10
217,292,complex,5,10,5/10,7
217,292,none,2,10,2/10,7
217,34,complex,4,10,4/10,8
217,34,none,2,10,2/10,8
219,101,trans,9,10,9/10,10
219,124,trans,10,10,10/10,10
219,129,trans,10,10,10/10,10
219,34,complex,3,10,3/10,10
219,34,none,4,10,4/10,10
219,365,trans,9,10,9/10,9
219,376,trans,10,10,10/10,10
219,487,trans,10,10,10/10,10
219,670,trans,10,10,10/10,10
219,71,complex,3,10,3/10,10
219,71,trans,7,10,7/10,10
219,77,none,1,10,1/10,10
219,77,trans,9,10,9/10,10
219,971,complex,2,10,2/10,10
219,971,trans,8,10,8/10,10
283,34,complex,8,10,8/10,9
292,306,complex,4,10,4/10,6
292,306,none,2,10,2/10,6
292,320,complex,1,10,1/10,6
292,320,none,5,10,5/10,6
292,34,complex,6,10,6/10,7
292,34,none,1,10,1/10,7
306,34,complex,6,10,6/10,9
306,34,none,3,10,3/10,9
306,992,complex,2,10,2/10,7
306,992,none,5,10,5/10,7
320,34,complex,6,10,6/10,9
320,34,none,2,10,2/10,9
320,900,complex,2,10,2/10,7
320,900,none,4,10,4/10,7
320,900,trans,1,10,1/10,7
320,992,complex,4,10,4/10,9
320,992,none,5,10,5/10,9
34,142,trans,9,10,9/10,10
34,195,trans,3,10,3/10,10
34,217,trans,2,10,2/10,8
34,219,trans,3,10,3/10,10
34,283,trans,1,10,1/10,9
34,320,trans,1,10,1/10,9
34,870,complex,4,10,4/10,10
34,870,trans,6,10,6/10,10
34,900,complex,4,10,4/10,9
34,900,none,3,10,3/10,9
34,900,trans,2,10,2/10,9
34,992,complex,4,10,4/10,9
34,992,none,2,10,2/10,9
34,992,trans,3,10,3/10,9
376,670,none,10,10,10/10,10
662,813,none,9,10,9/10,9
670,187,trans,10,10,10/10,10
670,20,trans,10,10,10/10,10
670,639,trans,10,10,10/10,10
670,907,trans,10,10,10/10,10
813,178,trans,1,10,1/10,10
870,163,trans,10,10,10/10,10
870,178,trans,9,10,9/10,9
870,297,trans,10,10,10/10,10
870,299,trans,10,10,10/10,10
870,662,trans,10,10,10/10,10
870,740,trans,10,10,10/10,10
870,813,trans,9,10,9/10,9
900,992,complex,4,10,4/10,7
900,992,none,2,10,2/10,7
992,900,trans,1,10,1/10,7
