host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
11,122,none,8,10,8/10,10
11,208,none,6,10,6/10,6
11,22,none,1,10,1/10,10
11,22,trans,9,10,9/10,10
11,238,none,1,10,1/10,10
11,238,trans,9,10,9/10,10
11,340,none,7,10,7/10,7
11,399,trans,10,10,10/10,10
11,44,trans,6,10,6/10,6
11,464,none,7,10,7/10,7
11,469,none,2,10,2/10,10
11,469,trans,8,10,8/10,10
11,8,trans,6,10,6/10,6
11,855,none,6,10,6/10,6
11,92,trans,10,10,10/10,10
11,946,trans,10,10,10/10,10
11,951,complex,1,10,1/10,10
11,951,none,3,10,3/10,10
11,951,trans,6,10,6/10,10
115,22,complex,1,10,1/10,10
115,22,none,1,10,1/10,10
115,740,trans,10,10,10/10,10
122,11,trans,2,10,2/10,10
122,14,none,7,10,7/10,7
122,208,none,8,10,8/10,8
122,340,none,9,10,9/10,9
122,464,none,8,10,8/10,8
122,855,none,8,10,8/10,8
132,244,complex,2,10,2/10,10
132,244,none,1,10,1/10,10
14,137,trans,10,10,10/10,10
14,208,none,8,10,8/10,8
14,296,trans,10,10,10/10,10
14,34,trans,10,10,10/10,10
14,340,none,8,10,8/10,8
14,464,complex,2,10,2/10,10
14,464,none,4,10,4/10,10
14,464,trans,2,10,2/10,10
14,58,complex,1,10,1/10,7
14,58,trans,6,10,6/10,7
14,64,trans,10,10,10/10,10
14,855,none,8,10,8/10,8
14,949,trans,6,10,6/10,6
208,237,trans,10,10,10/10,10
208,340,none,10,10,10/10,10
208,464,none,6,10,6/10,8
208,85,none,6,10,6/10,6
208,855,none,10,10,10/10,10
22,115,trans,8,10,8/10,10
22,44,none,5,10,5/10,9
22,44,trans,4,10,4/10,9
22,46,complex,1,10,1/10,10
22,46,trans,9,10,9/10,10
22,8,none,5,10,5/10,9
22,8,trans,4,10,4/10,9
244,132,trans,7,10,7/10,10
244,302,complex,2,10,2/10,10
244,302,none,1,10,1/10,10
244,668,none,10,10,10/10,10
302,244,trans,7,10,7/10,10
302,58,complex,1,10,1/10,10
302,610,trans,10,10,10/10,10
302,668,none,1,10,1/10,10
302,668,trans,9,10,9/10,10
340,464,complex,1,10,1/10,8
340,464,none,6,10,6/10,8
340,85,none,6,10,6/10,10
340,85,trans,4,10,4/10,10
340,855,none,10,10,10/10,10
42,855,none,1,10,1/10,10
44,271,trans,10,10,10/10,10
44,8,none,10,10,10/10,10
46,239,trans,10,10,10/10,10
46,619,complex,1,10,1/10,10
46,619,trans,9,10,9/10,10
464,14,trans,2,10,2/10,10
464,208,trans,2,10,2/10,8
464,340,trans,1,10,1/10,8
464,855,none,6,10,6/10,8
464,855,trans,2,10,2/10,8
58,302,trans,9,10,9/10,10
58,949,none,8,10,8/10,9
58,949,trans,1,10,1/10,9
85,855,none,6,10,6/10,6
855,10,trans,10,10,10/10,10
855,42,trans,9,10,9/10,10
