host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
104,427,none,7,10,7/10,10
104,427,trans,2,10,2/10,10
288,104,trans,9,10,9/10,9
288,409,complex,5,10,5/10,10
288,409,none,1,10,1/10,10
288,409,trans,2,10,2/10,10
288,427,trans,8,10,8/10,8
288,597,trans,10,10,10/10,10
288,63,trans,10,10,10/10,10
288,674,complex,3,10,3/10,6
360,674,none,4,10,4/10,10
360,806,trans,10,10,10/10,10
409,288,trans,2,10,2/10,10
427,104,trans,1,10,1/10,10
427,28,trans,10,10,10/10,10
597,63,none,10,10,10/10,10
674,288,trans,3,10,3/10,6
674,360,trans,6,10,6/10,10
674,409,trans,8,10,8/10,8
674,846,none,8,10,8/10,10
674,846,trans,2,10,2/10,10
846,355,trans,10,10,10/10,10
