host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3
100,1000_to_1099,1049.5,10,10,1,7,2.3044766,2.3044766,4.963948,6.228669,2.1945407555555554,2.1945407555555554,2.3044766,2.3044766,4.963948,6.228669,2.1945407555555554,2.1945407555555554,1,0,0
104,1000_to_1099,1049.5,10,10,1,5,1.6698996999999998,1.6698996999999998,2.709162,3.759111,1.8118668222222223,1.8118668222222223,1.6698996999999998,1.6698996999999998,2.709162,3.759111,1.8118668222222223,1.8118668222222223,1,0,0
125,1000_to_1099,1049.5,10,10,1,3,3.0200570000000004,3.0200570000000004,2.558104,6.590726,4.2203928,4.2203928,3.0200570000000004,3.0200570000000004,2.558104,6.590726,4.2203928,4.2203928,1,0,0
126,1000_to_1099,1049.5,10,10,1,6,0.3557948,0.3557948,0.38850799999999996,0.820566,0.45160284444444443,0.45160284444444443,0.3557948,0.3557948,0.38850799999999996,0.820566,0.45160284444444443,0.45160284444444443,1,0,0
140,1000_to_1099,1049.5,10,10,2,6,2.1810327999999997,2.1442020000000004,1.653948,4.438434,3.617167511111111,3.155613142857143,2.1810327999999997,2.1442020000000004,1.653948,4.438434,3.617167511111111,3.155613142857143,0.7,0.3,0
161,1000_to_1099,1049.5,10,10,1,1,0.7571335,0.7571335,0.455968,1.227618,0.8133257111111111,0.8133257111111111,0.7571335,0.7571335,0.455968,1.227618,0.8133257111111111,0.8133257111111111,1,0,0
176,1000_to_1099,1049.5,10,10,2,4,5.5324875,5.540521625,4.110463,11.836084,9.527253222222223,8.943429892857143,5.5324875,5.540521625,4.110463,11.836084,9.527253222222223,8.943429892857143,0.8,0.2,0
179,1000_to_1099,1049.5,10,10,2,2,0.4479298,0.17887050000000002,0.670443,0.925884,0.5698096444444445,0.25204766666666667,0.4479298,0.17887050000000002,0.670443,0.925884,0.5698096444444445,0.25204766666666667,0.6,0.4,0
183,1000_to_1099,1049.5,10,10,1,1,1.0606298,1.0606298,1.578424,2.289153,1.125104088888889,1.125104088888889,1.0606298,1.0606298,1.578424,2.289153,1.125104088888889,1.125104088888889,1,0,0
185,1000_to_1099,1049.5,10,10,1,3,2.4783938999999995,2.4783938999999995,2.1089510000000002,4.771222,3.2510358,3.2510358,2.4783938999999995,2.4783938999999995,2.1089510000000002,4.771222,3.2510358,3.2510358,1,0,0
193,1000_to_1099,1049.5,10,10,1,6,1.8158658000000003,1.8158658000000003,1.923532,4.069599,2.7625915111111112,2.7625915111111112,1.8158658000000003,1.8158658000000003,1.923532,4.069599,2.7625915111111112,2.7625915111111112,1,0,0
198,1000_to_1099,1049.5,10,10,1,1,1.1674108,1.1674108,1.188467,2.488966,1.4329702222222223,1.4329702222222223,1.1674108,1.1674108,1.188467,2.488966,1.4329702222222223,1.4329702222222223,1,0,0
224,1000_to_1099,1049.5,10,10,1,1,0.6177979,0.6177979,0.591975,1.450491,0.9590822,0.9590822,0.6177979,0.6177979,0.591975,1.450491,0.9590822,0.9590822,1,0,0
266,1000_to_1099,1049.5,10,10,1,3,3.8196129999999995,3.8196129999999995,3.303906,7.9127980000000004,5.142360266666667,5.142360266666667,3.8196129999999995,3.8196129999999995,3.303906,7.9127980000000004,5.142360266666667,5.142360266666667,1,0,0
281,1000_to_1099,1049.5,10,10,1,4,4.9196821,4.9196821,4.091387,10.953035,8.022620555555555,8.022620555555555,4.9196821,4.9196821,4.091387,10.953035,8.022620555555555,8.022620555555555,1,0,0
288,1000_to_1099,1049.5,10,10,1,2,5.8677047,5.8677047,4.181531,12.933766999999998,8.275378022222222,8.275378022222222,5.8677047,5.8677047,4.181531,12.933766999999998,8.275378022222222,8.275378022222222,1,0,0
295,1000_to_1099,1049.5,10,10,1,1,0.042031299999999994,0.042031299999999994,0.051090000000000003,0.08807400000000001,0.04820495555555556,0.04820495555555556,0.042031299999999994,0.042031299999999994,0.051090000000000003,0.08807400000000001,0.04820495555555556,0.04820495555555556,1,0,0
309,1000_to_1099,1049.5,10,10,1,4,2.3084644999999995,2.3084644999999995,1.881335,5.140478,3.4519887333333332,3.4519887333333332,2.3084644999999995,2.3084644999999995,1.881335,5.140478,3.4519887333333332,3.4519887333333332,1,0,0
327,1000_to_1099,1049.5,10,10,1,6,3.1840298000000002,3.1840298000000002,2.117336,6.128513,4.617272755555556,4.617272755555556,3.1840298000000002,3.1840298000000002,2.117336,6.128513,4.617272755555556,4.617272755555556,1,0,0
340,1000_to_1099,1049.5,10,10,1,1,2.7575353,2.7575353,2.177487,5.844145,3.232260288888889,3.232260288888889,2.7575353,2.7575353,2.177487,5.844145,3.232260288888889,3.232260288888889,1,0,0
345,1000_to_1099,1049.5,10,10,1,2,1.7393236,1.7393236,2.04582,4.04621,2.195860533333333,2.195860533333333,1.7393236,1.7393236,2.04582,4.04621,2.195860533333333,2.195860533333333,1,0,0
351,1000_to_1099,1049.5,10,10,1,1,0.9951927999999999,0.9951927999999999,1.572682,2.147127,0.8950774666666667,0.8950774666666667,0.9951927999999999,0.9951927999999999,1.572682,2.147127,0.8950774666666667,0.8950774666666667,1,0,0
36,1000_to_1099,1049.5,10,10,1,1,3.8446378999999995,3.8446378999999995,3.337001,8.910648,5.373185711111112,5.373185711111112,3.8446378999999995,3.8446378999999995,3.337001,8.910648,5.373185711111112,5.373185711111112,1,0,0
360,1000_to_1099,1049.5,10,10,1,1,0.8220261000000001,0.8220261000000001,0.653642,1.8197529999999997,1.125266288888889,1.125266288888889,0.8220261000000001,0.8220261000000001,0.653642,1.8197529999999997,1.125266288888889,1.125266288888889,1,0,0
388,1000_to_1099,1049.5,10,10,1,1,0.7025094999999999,0.7025094999999999,0.814762,1.312127,0.8067282888888888,0.8067282888888888,0.7025094999999999,0.7025094999999999,0.814762,1.312127,0.8067282888888888,0.8067282888888888,1,0,0
412,1000_to_1099,1049.5,10,10,1,1,0.2791953,0.2791953,0.362299,0.592859,0.3673644222222222,0.3673644222222222,0.2791953,0.2791953,0.362299,0.592859,0.3673644222222222,0.3673644222222222,1,0,0
419,1000_to_1099,1049.5,10,10,1,1,0.0765077,0.0765077,0.102881,0.160755,0.06214597777777778,0.06214597777777778,0.0765077,0.0765077,0.102881,0.160755,0.06214597777777778,0.06214597777777778,1,0,0
42,1000_to_1099,1049.5,10,10,3,5,5.8590984,5.696166285714286,5.130467,12.109019999999997,8.80757328888889,7.93041819047619,5.8590984,5.696166285714286,5.130467,12.109019999999997,8.80757328888889,7.93041819047619,0.7,0.2,0.1
43,1000_to_1099,1049.5,10,10,1,1,0.4390334,0.4390334,0.429088,0.9936119999999999,0.7267752888888889,0.7267752888888889,0.4390334,0.4390334,0.429088,0.9936119999999999,0.7267752888888889,0.7267752888888889,1,0,0
449,1000_to_1099,1049.5,10,10,1,1,1.0637959000000001,1.0637959000000001,0.851655,2.691747,1.7453816222222223,1.7453816222222223,1.0637959000000001,1.0637959000000001,0.851655,2.691747,1.7453816222222223,1.7453816222222223,1,0,0
470,1000_to_1099,1049.5,10,10,1,1,0.0489548,0.0489548,0.045495,0.08453,0.0428928,0.0428928,0.0489548,0.0489548,0.045495,0.08453,0.0428928,0.0428928,1,0,0
471,1000_to_1099,1049.5,10,10,1,2,6.2386429,6.2386429,3.995261,13.378041,9.374323533333333,9.374323533333333,6.2386429,6.2386429,3.995261,13.378041,9.374323533333333,9.374323533333333,1,0,0
487,1000_to_1099,1049.5,10,10,1,1,1.3013928,1.3013928,1.5450240000000002,2.651985,1.6898955111111111,1.6898955111111111,1.3013928,1.3013928,1.5450240000000002,2.651985,1.6898955111111111,1.6898955111111111,1,0,0
519,1000_to_1099,1049.5,10,10,1,1,0.3205748,0.3205748,0.316993,0.712115,0.4842730666666667,0.4842730666666667,0.3205748,0.3205748,0.316993,0.712115,0.4842730666666667,0.4842730666666667,1,0,0
554,1000_to_1099,1049.5,10,10,1,1,0.5796144,0.5796144,0.689528,1.2098080000000002,0.7286144888888889,0.7286144888888889,0.5796144,0.5796144,0.689528,1.2098080000000002,0.7286144888888889,0.7286144888888889,1,0,0
572,1000_to_1099,1049.5,10,10,1,1,5.281939899999999,5.281939899999999,5.090864,11.723521,7.511231888888888,7.511231888888888,5.281939899999999,5.281939899999999,5.090864,11.723521,7.511231888888888,7.511231888888888,1,0,0
581,1000_to_1099,1049.5,10,10,1,1,0.07031479999999998,0.07031479999999998,0.05708,0.14181100000000002,0.0829024,0.0829024,0.07031479999999998,0.07031479999999998,0.05708,0.14181100000000002,0.0829024,0.0829024,1,0,0
61,1000_to_1099,1049.5,10,10,1,9,1.4219357,1.4219357,1.68218,2.869127,1.3814505555555556,1.3814505555555556,1.4219357,1.4219357,1.68218,2.869127,1.3814505555555556,1.3814505555555556,1,0,0
616,1000_to_1099,1049.5,10,10,1,2,4.3913038,4.3913038,3.631111,9.853725,6.572742977777778,6.572742977777778,4.3913038,4.3913038,3.631111,9.853725,6.572742977777778,6.572742977777778,1,0,0
621,1000_to_1099,1049.5,10,10,2,2,1.1451982,0.533469,1.415813,2.4061930000000005,1.5110411555555556,0.7062296,1.1451982,0.533469,1.415813,2.4061930000000005,1.5110411555555556,0.7062296,0.5,0.5,0
640,1000_to_1099,1049.5,10,10,1,1,3.0909521,3.0909521,3.446518,6.782113,4.797912866666667,4.797912866666667,3.0909521,3.0909521,3.446518,6.782113,4.797912866666667,4.797912866666667,1,0,0
660,1000_to_1099,1049.5,10,10,1,1,0.43114100000000005,0.43114100000000005,0.6832050000000001,1.083075,0.5744071111111111,0.5744071111111111,0.43114100000000005,0.43114100000000005,0.6832050000000001,1.083075,0.5744071111111111,0.5744071111111111,1,0,0
661,1000_to_1099,1049.5,10,10,1,3,5.6099483999999995,5.6099483999999995,6.00877,11.575164999999998,7.663263022222222,7.663263022222222,5.6099483999999995,5.6099483999999995,6.00877,11.575164999999998,7.663263022222222,7.663263022222222,1,0,0
691,1000_to_1099,1049.5,10,10,1,1,0.03861319999999999,0.03861319999999999,0.032116,0.070778,0.04223537777777778,0.04223537777777778,0.03861319999999999,0.03861319999999999,0.032116,0.070778,0.04223537777777778,0.04223537777777778,1,0,0
703,1000_to_1099,1049.5,10,10,1,2,6.429134599999999,6.429134599999999,6.854338,13.048915000000001,8.966159155555555,8.966159155555555,6.429134599999999,6.429134599999999,6.854338,13.048915000000001,8.966159155555555,8.966159155555555,1,0,0
71,1000_to_1099,1049.5,10,10,1,1,0.06531340000000001,0.06531340000000001,0.084984,0.15935100000000002,0.09217955555555556,0.09217955555555556,0.06531340000000001,0.06531340000000001,0.084984,0.15935100000000002,0.09217955555555556,0.09217955555555556,1,0,0
729,1000_to_1099,1049.5,10,10,1,1,3.9046771999999996,3.9046771999999996,3.929764,8.609895000000002,5.984317644444444,5.984317644444444,3.9046771999999996,3.9046771999999996,3.929764,8.609895000000002,5.984317644444444,5.984317644444444,1,0,0
76,1000_to_1099,1049.5,10,10,1,1,0.7970668000000001,0.7970668000000001,0.6474679999999999,1.7904719999999998,1.0529403555555557,1.0529403555555557,0.7970668000000001,0.7970668000000001,0.6474679999999999,1.7904719999999998,1.0529403555555557,1.0529403555555557,1,0,0
762,1000_to_1099,1049.5,10,10,1,2,2.2306325,2.2306325,2.84399,4.775462,2.840872422222222,2.840872422222222,2.2306325,2.2306325,2.84399,4.775462,2.840872422222222,2.840872422222222,1,0,0
77,1000_to_1099,1049.5,10,10,1,1,0.39765090000000003,0.39765090000000003,0.262012,0.720471,0.3974955333333333,0.3974955333333333,0.39765090000000003,0.39765090000000003,0.262012,0.720471,0.3974955333333333,0.3974955333333333,1,0,0
793,1000_to_1099,1049.5,10,10,1,2,2.6600927,2.6600927,4.357451,5.958063000000001,3.452092777777778,3.452092777777778,2.6600927,2.6600927,4.357451,5.958063000000001,3.452092777777778,3.452092777777778,1,0,0
806,1000_to_1099,1049.5,10,10,1,1,2.7796117,2.7796117,3.024749,5.950423000000001,3.8432505555555556,3.8432505555555556,2.7796117,2.7796117,3.024749,5.950423000000001,3.8432505555555556,3.8432505555555556,1,0,0
81,1000_to_1099,1049.5,10,10,1,4,4.6832133,4.6832133,4.649368,10.720457,5.846354777777778,5.846354777777778,4.6832133,4.6832133,4.649368,10.720457,5.846354777777778,5.846354777777778,1,0,0
813,1000_to_1099,1049.5,10,10,1,1,0.0915108,0.0915108,0.098825,0.218134,0.1259056888888889,0.1259056888888889,0.0915108,0.0915108,0.098825,0.218134,0.1259056888888889,0.1259056888888889,1,0,0
83,1000_to_1099,1049.5,10,10,1,3,4.3352634000000005,4.3352634000000005,4.1888570000000005,9.466404999999998,6.1271385333333335,6.1271385333333335,4.3352634000000005,4.3352634000000005,4.1888570000000005,9.466404999999998,6.1271385333333335,6.1271385333333335,1,0,0
856,1000_to_1099,1049.5,10,10,1,1,2.0139607,2.0139607,1.953826,4.811087000000001,2.9416640666666667,2.9416640666666667,2.0139607,2.0139607,1.953826,4.811087000000001,2.9416640666666667,2.9416640666666667,1,0,0
86,1000_to_1099,1049.5,10,10,1,1,0.6786074,0.6786074,0.840981,1.463536,0.9105563111111111,0.9105563111111111,0.6786074,0.6786074,0.840981,1.463536,0.9105563111111111,0.9105563111111111,1,0,0
890,1000_to_1099,1049.5,10,10,1,2,5.099122800000001,5.099122800000001,4.171254,11.061221,6.432214044444445,6.432214044444445,5.099122800000001,5.099122800000001,4.171254,11.061221,6.432214044444445,6.432214044444445,1,0,0
90,1000_to_1099,1049.5,10,10,1,2,1.1211093,1.1211093,1.6152480000000002,2.4187060000000002,1.1280648666666666,1.1280648666666666,1.1211093,1.1211093,1.6152480000000002,2.4187060000000002,1.1280648666666666,1.1280648666666666,1,0,0
914,1000_to_1099,1049.5,10,10,1,1,0.7061194000000001,0.7061194000000001,0.925797,1.536095,0.9607874666666666,0.9607874666666666,0.7061194000000001,0.7061194000000001,0.925797,1.536095,0.9607874666666666,0.9607874666666666,1,0,0
94,1000_to_1099,1049.5,10,10,1,1,0.9664905000000001,0.9664905000000001,1.248181,2.263986,1.1747258,1.1747258,0.9664905000000001,0.9664905000000001,1.248181,2.263986,1.1747258,1.1747258,1,0,0
948,1000_to_1099,1049.5,10,10,1,1,0.7562091000000001,0.7562091000000001,0.656754,1.4991450000000002,1.1081481111111111,1.1081481111111111,0.7562091000000001,0.7562091000000001,0.656754,1.4991450000000002,1.1081481111111111,1.1081481111111111,1,0,0
952,1000_to_1099,1049.5,10,10,1,3,6.9124853,6.9124853,7.1486,15.0826,11.33614268888889,11.33614268888889,6.9124853,6.9124853,7.1486,15.0826,11.33614268888889,11.33614268888889,1,0,0
968,1000_to_1099,1049.5,10,10,1,1,0.4686923,0.4686923,0.8102689999999999,1.1708739999999997,0.4930493555555555,0.4930493555555555,0.4686923,0.4686923,0.8102689999999999,1.1708739999999997,0.4930493555555555,0.4930493555555555,1,0,0
100,1100_to_1199,1149.5,10,10,1,7,1.7727038,1.7727038,3.298944,4.58901,1.5710797333333333,1.5710797333333333,1.7727038,1.7727038,3.298944,4.58901,1.5710797333333333,1.5710797333333333,1,0,0
104,1100_to_1199,1149.5,10,10,1,5,1.1668332,1.1668332,1.9674770000000001,2.8178910000000004,1.3710269333333334,1.3710269333333334,1.1668332,1.1668332,1.9674770000000001,2.8178910000000004,1.3710269333333334,1.3710269333333334,1,0,0
125,1100_to_1199,1149.5,10,10,1,3,2.2736881999999996,2.2736881999999996,2.108929,5.323011,3.3901086666666664,3.3901086666666664,2.2736881999999996,2.2736881999999996,2.108929,5.323011,3.3901086666666664,3.3901086666666664,1,0,0
126,1100_to_1199,1149.5,10,10,1,6,0.3190098,0.3190098,0.335097,0.6366630000000001,0.39919644444444446,0.39919644444444446,0.3190098,0.3190098,0.335097,0.6366630000000001,0.39919644444444446,0.39919644444444446,1,0,0
