host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
116,483,complex,10,10,10/10,10
251,846,none,2,10,2/10,6
306,197,trans,10,10,10/10,10
306,371,none,2,10,2/10,10
306,371,trans,8,10,8/10,10
306,483,complex,1,10,1/10,8
306,483,none,1,10,1/10,8
306,589,none,2,10,2/10,10
306,589,trans,8,10,8/10,10
317,483,complex,5,10,5/10,10
317,483,none,2,10,2/10,10
483,306,trans,6,10,6/10,8
483,317,trans,3,10,3/10,10
483,846,complex,4,10,4/10,10
483,846,none,1,10,1/10,10
483,846,trans,5,10,5/10,10
846,251,trans,4,10,4/10,6
