host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,410,trans,10,10,10/10,10
102,122,none,10,10,10/10,10
102,140,none,7,10,7/10,7
102,273,none,10,10,10/10,10
102,37,none,10,10,10/10,10
102,39,none,10,10,10/10,10
102,57,none,10,10,10/10,10
102,881,none,10,10,10/10,10
11,159,none,6,10,6/10,10
11,159,trans,4,10,4/10,10
11,16,complex,2,10,2/10,10
11,16,none,2,10,2/10,10
122,140,none,7,10,7/10,7
122,273,none,10,10,10/10,10
122,37,none,10,10,10/10,10
122,39,none,10,10,10/10,10
122,468,none,2,10,2/10,10
122,468,trans,8,10,8/10,10
122,57,none,10,10,10/10,10
122,745,trans,10,10,10/10,10
122,881,none,10,10,10/10,10
140,273,none,7,10,7/10,7
140,37,complex,1,10,1/10,10
140,37,none,6,10,6/10,10
140,39,none,7,10,7/10,7
140,501,trans,10,10,10/10,10
140,57,none,7,10,7/10,7
140,881,none,7,10,7/10,7
146,37,none,2,10,2/10,10
146,766,none,10,10,10/10,10
146,84,none,6,10,6/10,6
159,16,none,3,10,3/10,7
16,11,trans,6,10,6/10,10
16,159,trans,4,10,4/10,7
16,168,trans,10,10,10/10,10
16,26,trans,10,10,10/10,10
16,57,complex,3,10,3/10,10
16,608,complex,4,10,4/10,10
16,608,trans,6,10,6/10,10
184,10,trans,10,10,10/10,10
184,188,none,6,10,6/10,8
184,188,trans,2,10,2/10,8
184,440,trans,10,10,10/10,10
184,985,none,5,10,5/10,7
184,985,trans,2,10,2/10,7
188,24,trans,10,10,10/10,10
188,9,none,3,10,3/10,10
188,9,trans,7,10,7/10,10
188,985,none,9,10,9/10,10
188,985,trans,1,10,1/10,10
23,649,trans,10,10,10/10,10
248,273,complex,2,10,2/10,9
248,812,complex,2,10,2/10,10
248,812,none,1,10,1/10,10
248,812,trans,6,10,6/10,10
26,7,trans,10,10,10/10,10
263,511,none,10,10,10/10,10
273,162,trans,10,10,10/10,10
273,248,trans,7,10,7/10,9
273,357,trans,10,10,10/10,10
273,37,none,10,10,10/10,10
273,39,none,10,10,10/10,10
273,44,trans,10,10,10/10,10
273,57,none,10,10,10/10,10
273,831,complex,4,10,4/10,10
273,831,trans,6,10,6/10,10
273,881,none,10,10,10/10,10
273,896,none,4,10,4/10,10
273,896,trans,6,10,6/10,10
357,23,trans,10,10,10/10,10
37,140,trans,3,10,3/10,10
37,146,trans,8,10,8/10,10
37,374,complex,1,10,1/10,10
37,374,trans,9,10,9/10,10
37,39,none,10,10,10/10,10
37,419,none,1,10,1/10,10
37,419,trans,9,10,9/10,10
37,444,trans,10,10,10/10,10
37,57,none,10,10,10/10,10
37,615,none,2,10,2/10,10
37,615,trans,8,10,8/10,10
37,766,none,2,10,2/10,10
37,766,trans,8,10,8/10,10
37,772,trans,9,10,9/10,9
37,84,none,2,10,2/10,10
37,84,trans,8,10,8/10,10
37,881,none,10,10,10/10,10
39,308,trans,10,10,10/10,10
39,57,none,10,10,10/10,10
39,881,none,10,10,10/10,10
419,633,none,1,10,1/10,10
419,633,trans,9,10,9/10,10
419,772,none,8,10,8/10,9
419,772,trans,1,10,1/10,9
444,236,trans,10,10,10/10,10
48,923,trans,10,10,10/10,10
484,886,complex,1,10,1/10,10
484,886,none,7,10,7/10,10
507,9,complex,2,10,2/10,10
507,9,none,1,10,1/10,10
57,16,trans,7,10,7/10,10
57,218,trans,10,10,10/10,10
57,881,none,10,10,10/10,10
605,837,trans,10,10,10/10,10
605,84,none,2,10,2/10,10
615,484,trans,7,10,7/10,7
615,498,trans,10,10,10/10,10
615,886,trans,10,10,10/10,10
7,263,trans,10,10,10/10,10
7,511,trans,10,10,10/10,10
766,84,none,6,10,6/10,6
812,248,trans,1,10,1/10,10
84,605,trans,8,10,8/10,10
84,811,trans,10,10,10/10,10
881,184,trans,10,10,10/10,10
881,188,trans,8,10,8/10,8
881,985,trans,7,10,7/10,7
886,116,trans,10,10,10/10,10
886,484,trans,2,10,2/10,10
9,48,trans,10,10,10/10,10
9,507,trans,7,10,7/10,10
9,56,trans,10,10,10/10,10
