host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5
131,1000_to_1099,1049.5,10,10,1,1,0.7669124,0.7669124,0.674235,1.727315,1.0964069777777778,1.0964069777777778,0.7669124,0.7669124,0.674235,1.727315,1.0964069777777778,1.0964069777777778,1,0,0,0,0
169,1000_to_1099,1049.5,10,10,1,3,0.5787666,0.5787666,0.347095,0.9249160000000001,0.5919349777777778,0.5919349777777778,0.5787666,0.5787666,0.347095,0.9249160000000001,0.5919349777777778,0.5919349777777778,1,0,0,0,0
19,1000_to_1099,1049.5,10,10,3,6,5.650833799999999,4.08203525,5.78921,14.736397999999998,7.978286533333333,5.947684285714286,5.650833799999999,4.08203525,5.78921,14.736397999999998,7.978286533333333,5.947684285714286,0.8,0.1,0.1,0,0
356,1000_to_1099,1049.5,10,10,1,6,1.7994208,1.7994208,1.946552,4.145609,2.3680344444444446,2.3680344444444446,1.7994208,1.7994208,1.946552,4.145609,2.3680344444444446,2.3680344444444446,1,0,0,0,0
58,1000_to_1099,1049.5,10,10,5,6,10.2768575,5.398197333333333,9.015386,23.239655,17.154241666666667,8.965952,10.2768575,5.398197333333333,9.015386,23.239655,17.154241666666667,8.965952,0.3,0.3,0.2,0.1,0.1
627,1000_to_1099,1049.5,10,10,1,1,1.3053162,1.3053162,1.320523,3.65805,1.9337696444444445,1.9337696444444445,1.3053162,1.3053162,1.320523,3.65805,1.9337696444444445,1.9337696444444445,1,0,0,0,0
708,1000_to_1099,1049.5,10,10,1,1,0.13724809999999998,0.13724809999999998,0.122115,0.26513200000000003,0.1446719777777778,0.1446719777777778,0.13724809999999998,0.13724809999999998,0.122115,0.26513200000000003,0.1446719777777778,0.1446719777777778,1,0,0,0,0
959,1000_to_1099,1049.5,10,10,1,5,0.9125919000000001,0.9125919000000001,0.57859,1.681065,0.910529,0.910529,0.9125919000000001,0.9125919000000001,0.57859,1.681065,0.910529,0.910529,1,0,0,0,0
131,1100_to_1199,1149.5,10,10,1,7,0.9848861,0.9848861,0.708609,2.343044,1.4687263333333331,1.4687263333333331,0.9848861,0.9848861,0.708609,2.343044,1.4687263333333331,1.4687263333333331,1,0,0,0,0
169,1100_to_1199,1149.5,10,10,1,1,1.0156414999999999,1.0156414999999999,1.576644,2.9901900000000006,1.5234957555555557,1.5234957555555557,1.0156414999999999,1.0156414999999999,1.576644,2.9901900000000006,1.5234957555555557,1.5234957555555557,1,0,0,0,0
19,1100_to_1199,1149.5,10,10,2,7,6.2233036,5.1965583749999995,6.356728,18.121621,10.238460977777779,8.690686178571429,6.2233036,5.1965583749999995,6.356728,18.121621,10.238460977777779,8.690686178571429,0.8,0.2,0,0,0
356,1100_to_1199,1149.5,10,10,1,5,2.7497298,2.7497298,3.480756,7.577152,4.125664266666667,4.125664266666667,2.7497298,2.7497298,3.480756,7.577152,4.125664266666667,4.125664266666667,1,0,0,0,0
58,1100_to_1199,1149.5,10,10,3,5,10.963834099999998,9.578521714285715,10.275389,31.812703000000003,18.62670877777778,15.798987523809524,10.963834099999998,9.578521714285715,10.275389,31.812703000000003,18.62670877777778,15.798987523809524,0.7,0.2,0.1,0,0
627,1100_to_1199,1149.5,10,10,1,1,1.4283922999999998,1.4283922999999998,1.440579,3.5773710000000003,2.0786872222222224,2.0786872222222224,1.4283922999999998,1.4283922999999998,1.440579,3.5773710000000003,2.0786872222222224,2.0786872222222224,1,0,0,0,0
708,1100_to_1199,1149.5,10,10,1,1,0.23401449999999996,0.23401449999999996,0.25539399999999995,0.437241,0.20701957777777777,0.20701957777777777,0.23401449999999996,0.23401449999999996,0.25539399999999995,0.437241,0.20701957777777777,0.20701957777777777,1,0,0,0,0
959,1100_to_1199,1149.5,10,10,1,1,1.6166057999999999,1.6166057999999999,2.3163039999999997,3.514559,2.068605155555556,2.068605155555556,1.6166057999999999,1.6166057999999999,2.3163039999999997,3.514559,2.068605155555556,2.068605155555556,1,0,0,0,0
131,1200_to_1299,1249.5,10,10,1,1,1.3184740999999998,1.3184740999999998,0.972841,3.086592,2.0912868666666666,2.0912868666666666,1.3184740999999998,1.3184740999999998,0.972841,3.086592,2.0912868666666666,2.0912868666666666,1,0,0,0,0
169,1200_to_1299,1249.5,10,10,1,1,1.773453,1.773453,2.127538,4.826137,2.628877288888889,2.628877288888889,1.773453,1.773453,2.127538,4.826137,2.628877288888889,2.628877288888889,1,0,0,0,0
19,1200_to_1299,1249.5,10,10,2,7,16.2584678,9.528207625,10.567422,33.513152,17.658102133333333,13.705105464285714,16.2584678,9.528207625,10.567422,33.513152,17.658102133333333,13.705105464285714,0.8,0.2,0,0,0
356,1200_to_1299,1249.5,10,10,1,1,7.569751999999999,7.569751999999999,6.494848,17.213922999999998,9.29894008888889,9.29894008888889,7.569751999999999,7.569751999999999,6.494848,17.213922999999998,9.29894008888889,9.29894008888889,1,0,0,0,0
58,1200_to_1299,1249.5,10,10,2,2,21.795549,21.4604034,17.970522,59.822747,37.13760533333333,33.416052,21.795549,21.4604034,17.970522,59.822747,37.13760533333333,33.416052,0.5,0.5,0,0,0
627,1200_to_1299,1249.5,10,10,1,1,3.6388572999999993,3.6388572999999993,4.0406189999999995,8.012629,4.452561577777778,4.452561577777778,3.6388572999999993,3.6388572999999993,4.0406189999999995,8.012629,4.452561577777778,4.452561577777778,1,0,0,0,0
708,1200_to_1299,1249.5,10,10,1,1,0.3187038,0.3187038,0.344606,0.6382310000000001,0.3870607555555556,0.3870607555555556,0.3187038,0.3187038,0.344606,0.6382310000000001,0.3870607555555556,0.3870607555555556,1,0,0,0,0
959,1200_to_1299,1249.5,10,10,1,3,1.5939955000000001,1.5939955000000001,1.446748,4.087175,2.334171622222222,2.334171622222222,1.5939955000000001,1.5939955000000001,1.446748,4.087175,2.334171622222222,2.334171622222222,1,0,0,0,0
131,1300_to_1399,1349.5,10,10,1,1,0.6973499000000001,0.6973499000000001,0.699011,1.4602650000000001,0.9990193555555555,0.9990193555555555,0.6973499000000001,0.6973499000000001,0.699011,1.4602650000000001,0.9990193555555555,0.9990193555555555,1,0,0,0,0
169,1300_to_1399,1349.5,10,10,1,1,0.5057031,0.5057031,0.338448,1.026689,0.6812390444444444,0.6812390444444444,0.5057031,0.5057031,0.338448,1.026689,0.6812390444444444,0.6812390444444444,1,0,0,0,0
19,1300_to_1399,1349.5,10,10,4,7,5.097249800000001,3.365161333333333,4.023794,11.348126999999998,7.432584,4.821548666666668,5.097249800000001,3.365161333333333,4.023794,11.348126999999998,7.432584,4.821548666666668,0.6,0.2,0.1,0.1,0
356,1300_to_1399,1349.5,10,10,1,1,1.7956293999999997,1.7956293999999997,2.053774,4.575369,2.7624079555555556,2.7624079555555556,1.7956293999999997,1.7956293999999997,2.053774,4.575369,2.7624079555555556,2.7624079555555556,1,0,0,0,0
58,1300_to_1399,1349.5,10,10,2,6,9.237651000000001,8.039803285714287,9.584568,24.316584000000002,15.248058355555557,13.568692952380953,9.237651000000001,8.039803285714287,9.584568,24.316584000000002,15.248058355555557,13.568692952380953,0.7,0.3,0,0,0
627,1300_to_1399,1349.5,10,10,1,5,1.0930971999999999,1.0930971999999999,0.500193,1.736067,1.1277224444444445,1.1277224444444445,1.0930971999999999,1.0930971999999999,0.500193,1.736067,1.1277224444444445,1.1277224444444445,1,0,0,0,0
708,1300_to_1399,1349.5,10,10,1,1,0.2088347,0.2088347,0.267472,0.504507,0.24920371111111111,0.24920371111111111,0.2088347,0.2088347,0.267472,0.504507,0.24920371111111111,0.24920371111111111,1,0,0,0,0
