None	759	0.000000
759	149	0.167857
759	759	0.272389
149	81	16.905591
149	47	16.926410
149	196	17.026626
149	89	17.095526
149	149	17.313592
89	89	21.276880
196	458	26.748935
196	49	27.130742
196	805	27.186705
196	673	27.232948
196	984	27.480827
196	655	27.507870
196	436	27.889166
196	799	28.232346
673	673	28.239359
196	426	28.275415
805	805	29.078796
196	447	29.140544
196	286	29.722214
447	392	29.828774
196	196	29.880321
447	447	30.227442
799	799	30.806229
49	117	31.538844
49	49	31.884406
81	81	37.945127
47	47	41.426967
426	570	42.284702
426	426	42.573878
392	392	46.664822
984	984	48.346598
