None	291	0.000000
291	199	0.368086
291	681	0.601453
291	314	0.625578
291	291	0.738454
681	155	9.134523
681	681	9.563248
155	808	11.467435
155	732	11.532579
155	496	11.855051
155	547	11.953103
496	149	12.405579
155	155	12.635334
496	447	12.796988
496	496	13.489345
314	328	13.616562
314	393	13.844838
314	77	13.988412
314	589	14.011342
314	314	14.032710
149	25	19.029090
149	661	19.253655
149	70	19.711832
149	106	19.772520
149	510	19.857941
149	388	19.970672
149	149	20.140005
808	808	20.457496
70	70	22.691174
589	589	22.802557
199	530	24.933122
547	547	25.278230
199	57	25.299413
199	161	25.530819
199	209	25.761931
199	537	25.958945
199	199	26.010832
393	393	26.734937
209	209	27.196491
530	530	28.579501
161	161	29.302838
77	606	31.459744
77	77	31.468433
606	100	32.295185
661	661	32.704131
606	606	32.789579
447	445	37.405222
447	877	38.472069
732	82	38.734938
447	447	38.743404
732	853	38.836689
732	720	39.463951
732	732	39.521829
877	134	39.733232
877	877	40.146617
57	687	41.194718
57	124	41.203992
853	853	42.404863
57	941	42.730862
57	400	42.968508
57	398	43.289114
57	984	43.815488
57	120	43.856571
82	82	44.346420
57	449	44.429050
57	168	44.952531
57	636	45.121016
57	141	45.152408
57	132	45.462970
57	675	46.271413
57	57	46.337890
537	99	46.485120
720	355	46.773829
134	214	47.254762
720	720	47.277578
134	317	47.743391
537	537	47.868957
134	134	47.872882
214	107	48.207241
214	73	48.214163
214	214	48.315002
