host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
120,93,none,2,10,2/10,10
124,141,complex,2,10,2/10,10
124,141,trans,8,10,8/10,10
124,226,complex,2,10,2/10,7
124,226,none,3,10,3/10,7
124,226,trans,2,10,2/10,7
124,234,complex,3,10,3/10,7
124,234,none,2,10,2/10,7
124,234,trans,2,10,2/10,7
124,277,complex,3,10,3/10,7
124,277,none,4,10,4/10,7
124,314,trans,7,10,7/10,7
124,325,none,2,10,2/10,6
124,325,trans,4,10,4/10,6
124,423,none,4,10,4/10,7
124,423,trans,3,10,3/10,7
124,447,complex,2,10,2/10,10
124,447,trans,8,10,8/10,10
124,483,complex,8,10,8/10,9
124,483,none,1,10,1/10,9
124,6,complex,1,10,1/10,9
124,6,none,5,10,5/10,9
124,6,trans,3,10,3/10,9
124,731,complex,2,10,2/10,10
124,731,trans,8,10,8/10,10
124,892,complex,5,10,5/10,7
124,892,none,2,10,2/10,7
124,93,none,2,10,2/10,7
124,93,trans,5,10,5/10,7
124,956,complex,1,10,1/10,8
124,956,trans,7,10,7/10,8
141,956,complex,1,10,1/10,9
141,956,none,5,10,5/10,9
141,956,trans,2,10,2/10,9
226,234,none,2,10,2/10,8
226,234,trans,4,10,4/10,8
226,6,none,4,10,4/10,8
226,6,trans,3,10,3/10,8
234,226,trans,2,10,2/10,8
234,6,none,5,10,5/10,9
234,6,trans,3,10,3/10,9
268,731,none,2,10,2/10,10
271,39,none,6,10,6/10,6
271,447,none,1,10,1/10,10
277,483,complex,4,10,4/10,10
277,483,none,2,10,2/10,10
277,483,trans,1,10,1/10,10
277,892,complex,6,10,6/10,9
277,892,none,3,10,3/10,9
314,731,none,6,10,6/10,9
325,93,complex,1,10,1/10,10
325,93,none,5,10,5/10,10
325,93,trans,2,10,2/10,10
39,447,none,1,10,1/10,10
423,771,none,1,10,1/10,10
423,771,trans,7,10,7/10,10
447,271,trans,9,10,9/10,10
447,39,trans,9,10,9/10,10
447,433,trans,9,10,9/10,9
447,831,trans,10,10,10/10,10
483,277,trans,3,10,3/10,10
483,892,complex,7,10,7/10,10
483,892,none,2,10,2/10,10
483,892,trans,1,10,1/10,10
51,731,complex,2,10,2/10,10
525,731,complex,1,10,1/10,10
6,226,trans,1,10,1/10,8
6,234,trans,1,10,1/10,9
731,268,trans,8,10,8/10,10
731,314,trans,3,10,3/10,9
731,51,trans,8,10,8/10,10
731,525,trans,9,10,9/10,10
771,423,trans,2,10,2/10,10
93,110,trans,10,10,10/10,10
93,120,trans,8,10,8/10,10
93,288,trans,10,10,10/10,10
93,325,trans,2,10,2/10,10
956,141,trans,1,10,1/10,9
956,287,trans,10,10,10/10,10
956,631,trans,10,10,10/10,10
