host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
104,207,none,10,10,10/10,10
104,210,none,1,10,1/10,10
104,305,none,10,10,10/10,10
104,339,none,10,10,10/10,10
113,125,none,6,10,6/10,6
113,210,none,1,10,1/10,10
113,476,none,10,10,10/10,10
125,210,none,1,10,1/10,10
125,476,none,6,10,6/10,6
205,270,none,7,10,7/10,7
207,210,none,1,10,1/10,10
207,305,none,10,10,10/10,10
207,339,none,10,10,10/10,10
210,104,trans,9,10,9/10,10
210,113,trans,9,10,9/10,10
210,125,trans,9,10,9/10,10
210,143,trans,10,10,10/10,10
210,205,trans,10,10,10/10,10
210,207,trans,9,10,9/10,10
210,243,none,2,10,2/10,10
210,243,trans,8,10,8/10,10
210,270,trans,10,10,10/10,10
210,301,none,1,10,1/10,9
210,301,trans,8,10,8/10,9
210,305,none,1,10,1/10,10
210,305,trans,9,10,9/10,10
210,334,none,1,10,1/10,10
210,334,trans,9,10,9/10,10
210,339,none,1,10,1/10,10
210,339,trans,9,10,9/10,10
210,379,trans,10,10,10/10,10
210,388,none,1,10,1/10,10
210,388,trans,9,10,9/10,10
210,416,trans,10,10,10/10,10
210,476,none,1,10,1/10,10
210,476,trans,9,10,9/10,10
210,549,complex,7,10,7/10,10
210,549,none,1,10,1/10,10
210,549,trans,2,10,2/10,10
210,748,complex,4,10,4/10,7
210,748,none,3,10,3/10,7
301,334,none,9,10,9/10,9
301,388,none,9,10,9/10,10
305,339,none,10,10,10/10,10
334,388,none,10,10,10/10,10
388,301,trans,1,10,1/10,10
549,748,complex,4,10,4/10,10
549,748,none,2,10,2/10,10
549,748,trans,4,10,4/10,10
