None	266	0.000000
266	245	1.078934
266	566	2.868636
245	354	2.876463
266	901	3.874002
354	61	4.751515
61	989	5.473365
566	410	5.694575
989	989	5.696987
566	31	5.897437
245	758	6.112102
266	266	6.563044
901	81	6.709219
61	134	6.815793
31	50	6.963515
354	354	7.060829
81	945	7.576646
31	311	7.602718
566	870	7.609352
50	168	7.623702
758	758	7.651232
245	993	7.709619
245	245	8.025044
134	134	8.094928
993	122	8.156584
81	238	8.327037
81	661	8.529987
50	805	8.634676
805	97	8.692361
61	205	9.051917
168	798	9.079069
50	90	9.280513
97	771	9.297988
90	57	9.419369
81	64	9.473576
661	526	9.513611
205	883	9.644503
31	600	9.657930
771	771	9.673129
50	314	9.685096
57	909	9.761243
311	311	9.926283
