host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
132,240,none,4,10,4/10,8
141,240,none,3,10,3/10,10
141,359,none,10,10,10/10,10
15,158,none,1,10,1/10,10
15,901,none,6,10,6/10,10
15,901,trans,4,10,4/10,10
158,15,trans,9,10,9/10,10
158,161,none,2,10,2/10,10
158,161,trans,8,10,8/10,10
158,189,none,1,10,1/10,10
158,189,trans,9,10,9/10,10
158,314,trans,10,10,10/10,10
158,376,none,2,10,2/10,10
158,376,trans,8,10,8/10,10
158,406,none,1,10,1/10,10
158,406,trans,9,10,9/10,10
158,421,none,2,10,2/10,10
158,421,trans,8,10,8/10,10
158,572,complex,4,10,4/10,9
158,572,none,3,10,3/10,9
158,611,none,6,10,6/10,6
158,648,trans,9,10,9/10,9
158,723,trans,10,10,10/10,10
158,901,trans,6,10,6/10,6
161,376,none,10,10,10/10,10
161,421,none,10,10,10/10,10
189,406,none,8,10,8/10,8
190,297,none,1,10,1/10,10
203,297,complex,1,10,1/10,10
240,132,trans,4,10,4/10,8
240,141,trans,7,10,7/10,10
240,359,none,3,10,3/10,10
240,359,trans,7,10,7/10,10
240,572,complex,6,10,6/10,10
240,978,trans,10,10,10/10,10
240,998,trans,10,10,10/10,10
243,410,none,10,10,10/10,10
279,572,complex,5,10,5/10,8
279,572,none,2,10,2/10,8
279,611,complex,2,10,2/10,6
279,611,none,3,10,3/10,6
279,937,complex,5,10,5/10,6
279,937,none,1,10,1/10,6
296,406,none,1,10,1/10,10
297,190,trans,9,10,9/10,10
297,203,trans,9,10,9/10,10
297,387,none,1,10,1/10,10
297,387,trans,9,10,9/10,10
297,406,complex,1,10,1/10,10
297,464,trans,10,10,10/10,10
297,512,trans,10,10,10/10,10
313,379,none,10,10,10/10,10
313,384,none,10,10,10/10,10
313,407,none,10,10,10/10,10
314,648,none,9,10,9/10,10
314,648,trans,1,10,1/10,10
315,714,none,10,10,10/10,10
376,421,none,10,10,10/10,10
379,384,none,10,10,10/10,10
379,407,none,10,10,10/10,10
384,407,none,10,10,10/10,10
406,162,trans,10,10,10/10,10
406,248,trans,10,10,10/10,10
406,296,trans,9,10,9/10,10
406,297,trans,9,10,9/10,10
406,313,trans,10,10,10/10,10
406,326,trans,10,10,10/10,10
406,379,trans,10,10,10/10,10
406,384,trans,10,10,10/10,10
406,407,trans,10,10,10/10,10
406,527,trans,10,10,10/10,10
406,536,trans,10,10,10/10,10
406,583,trans,10,10,10/10,10
406,594,trans,10,10,10/10,10
406,618,trans,10,10,10/10,10
406,62,trans,10,10,10/10,10
406,694,trans,10,10,10/10,10
421,148,trans,10,10,10/10,10
421,243,trans,10,10,10/10,10
421,410,trans,10,10,10/10,10
421,733,trans,10,10,10/10,10
421,9,trans,10,10,10/10,10
494,572,complex,6,10,6/10,7
494,611,complex,2,10,2/10,6
494,611,none,2,10,2/10,6
494,937,complex,2,10,2/10,7
494,937,none,5,10,5/10,7
572,158,trans,2,10,2/10,9
572,240,trans,4,10,4/10,10
572,279,trans,1,10,1/10,8
572,494,trans,1,10,1/10,7
572,611,complex,4,10,4/10,10
572,611,none,2,10,2/10,10
572,611,trans,3,10,3/10,10
572,937,complex,3,10,3/10,9
572,937,none,4,10,4/10,9
572,937,trans,2,10,2/10,9
611,279,trans,1,10,1/10,6
611,494,trans,2,10,2/10,6
611,572,trans,1,10,1/10,10
611,680,trans,10,10,10/10,10
611,895,trans,10,10,10/10,10
611,915,trans,10,10,10/10,10
611,937,complex,3,10,3/10,6
611,937,none,3,10,3/10,6
62,694,none,10,10,10/10,10
639,930,none,1,10,1/10,10
901,3,trans,10,10,10/10,10
930,315,trans,10,10,10/10,10
930,333,trans,10,10,10/10,10
930,639,trans,9,10,9/10,10
930,714,trans,10,10,10/10,10
930,937,complex,6,10,6/10,9
930,937,none,2,10,2/10,9
937,930,trans,1,10,1/10,9
