None	36	0.000000
36	238	1.421648
36	10	1.827621
10	99	2.404154
36	783	2.531423
783	783	2.790807
99	99	3.793818
36	36	3.857019
10	3	3.950233
10	242	4.298068
238	772	4.627249
3	708	4.647844
708	708	5.276430
772	909	5.320023
3	58	5.445753
3	107	5.717409
3	489	5.751617
238	430	6.054788
242	242	6.179010
3	980	6.713856
238	31	6.781045
58	701	6.873615
3	567	7.000159
489	677	7.077155
3	683	7.287837
10	780	7.305388
10	10	7.327433
58	200	7.457402
31	630	7.575964
489	481	7.866855
238	692	7.943534
3	76	8.186190
31	31	8.557459
3	824	8.879602
772	112	9.419960
58	126	9.524890
701	701	9.553424
