None	22	0.000000
22	328	0.515050
22	125	1.084465
125	521	1.869665
521	112	2.555844
125	219	2.930578
22	22	3.533815
219	219	3.687463
521	454	4.141682
112	842	5.015261
112	90	5.210362
90	783	5.274956
783	783	5.286192
90	649	5.868060
125	39	6.191888
328	352	6.368947
328	88	6.569941
328	328	6.592441
842	162	6.744495
352	352	7.020982
162	162	7.033733
125	98	7.105589
98	193	7.150928
454	588	7.195336
88	9	7.271434
454	29	7.522340
39	661	7.538069
649	649	7.710297
521	38	7.992118
9	9	8.418314
454	454	8.448723
521	23	8.549903
39	103	8.606083
103	741	8.630736
103	33	8.951579
38	276	9.212816
23	102	9.214463
90	74	9.240569
102	40	9.311697
90	178	9.435076
588	166	9.607991
112	297	9.638502
103	399	9.641653
178	142	9.814473
