host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
123,13,trans,10,10,10/10,10
123,207,none,5,10,5/10,10
123,500,trans,10,10,10/10,10
123,648,trans,10,10,10/10,10
157,316,none,9,10,9/10,10
157,93,none,6,10,6/10,10
207,123,trans,5,10,5/10,10
207,216,none,7,10,7/10,9
207,216,trans,2,10,2/10,9
207,290,none,7,10,7/10,9
207,290,trans,2,10,2/10,9
207,316,none,2,10,2/10,6
207,316,trans,4,10,4/10,6
207,684,trans,10,10,10/10,10
207,790,none,8,10,8/10,10
207,790,trans,2,10,2/10,10
207,856,none,8,10,8/10,10
207,856,trans,2,10,2/10,10
207,93,complex,2,10,2/10,9
207,93,none,3,10,3/10,9
207,93,trans,4,10,4/10,9
216,290,none,10,10,10/10,10
216,790,none,9,10,9/10,10
216,856,none,9,10,9/10,9
290,790,none,9,10,9/10,10
290,856,none,9,10,9/10,9
316,157,trans,1,10,1/10,10
316,484,trans,10,10,10/10,10
316,93,complex,1,10,1/10,10
316,93,none,4,10,4/10,10
316,93,trans,1,10,1/10,10
790,216,trans,1,10,1/10,10
790,290,trans,1,10,1/10,10
790,856,none,10,10,10/10,10
93,157,trans,4,10,4/10,10
93,316,trans,4,10,4/10,10
